molecule_chembl_id,canonical_smiles,standard_type,standard_value,standard_units,pchembl_value,assay_chembl_id,assay_type,assay_description,document_chembl_id,document_year
CHEMBL5196022,CN1CCN(CCOc2ccc(C3C4=C(c5ccccc5C4=O)N(C)C(=O)N3CC(F)(F)F)cc2)CC1,IC50,3010.0,nM,5.52,CHEMBL5122019,B,Binding affinity to human recombinant ERalpha by competitive fluorometric binding assay,CHEMBL5120785,2022
CHEMBL5204441,CN1C(=O)N(CC(F)(F)F)C(c2ccc(OCCN3CCN(CC(F)(F)F)CC3)cc2)C2=C1c1ccccc1C2=O,IC50,930.0,nM,6.03,CHEMBL5122019,B,Binding affinity to human recombinant ERalpha by competitive fluorometric binding assay,CHEMBL5120785,2022
CHEMBL81,O=C(c1ccc(OCCN2CCCCC2)cc1)c1c(-c2ccc(O)cc2)sc2cc(O)ccc12,IC50,54.0,nM,7.27,CHEMBL5122019,B,Binding affinity to human recombinant ERalpha by competitive fluorometric binding assay,CHEMBL5120785,2022
CHEMBL135,C[C@]12CC[C@@H]3c4ccc(O)cc4CC[C@H]3[C@@H]1CC[C@@H]2O,IC50,4.5,nM,8.35,CHEMBL5122019,B,Binding affinity to human recombinant ERalpha by competitive fluorometric binding assay,CHEMBL5120785,2022
CHEMBL5173390,Oc1ccc(CNc2nc(Cl)nc3scc(-c4ccccc4)c23)cc1,IC50,65.0,nM,7.19,CHEMBL5125508,B,Displacement of 3H-E2 from ERalpha in human MCF7 incubated for 2 hrs by competition binding assay,CHEMBL5120928,2022
CHEMBL135,C[C@]12CC[C@@H]3c4ccc(O)cc4CC[C@H]3[C@@H]1CC[C@@H]2O,IC50,0.2,nM,9.7,CHEMBL5125508,B,Displacement of 3H-E2 from ERalpha in human MCF7 incubated for 2 hrs by competition binding assay,CHEMBL5120928,2022
CHEMBL5173390,Oc1ccc(CNc2nc(Cl)nc3scc(-c4ccccc4)c23)cc1,EC50,11.0,nM,7.96,CHEMBL5125509,B,Binding affinity to ERalpha (unknown origin) co-expressed wih Gal4-alphaII-VP16 transfected in human HepG2 cells incubated for 24 hrs by LiSA assay,CHEMBL5120928,2022
CHEMBL5182218,Cc1csc2nc(Cl)nc(NCc3ccc(O)cc3)c12,EC50,1700.0,nM,5.77,CHEMBL5125509,B,Binding affinity to ERalpha (unknown origin) co-expressed wih Gal4-alphaII-VP16 transfected in human HepG2 cells incubated for 24 hrs by LiSA assay,CHEMBL5120928,2022
CHEMBL5206814,CC(C)c1csc2nc(Cl)nc(NCc3ccc(O)cc3)c12,EC50,6200.0,nM,5.21,CHEMBL5125509,B,Binding affinity to ERalpha (unknown origin) co-expressed wih Gal4-alphaII-VP16 transfected in human HepG2 cells incubated for 24 hrs by LiSA assay,CHEMBL5120928,2022
CHEMBL5182592,CC(C)Cc1csc2nc(Cl)nc(NCc3ccc(O)cc3)c12,EC50,31.0,nM,7.51,CHEMBL5125509,B,Binding affinity to ERalpha (unknown origin) co-expressed wih Gal4-alphaII-VP16 transfected in human HepG2 cells incubated for 24 hrs by LiSA assay,CHEMBL5120928,2022
CHEMBL5188450,CC(C)(C)c1csc2nc(Cl)nc(NCc3ccc(O)cc3)c12,EC50,890.0,nM,6.05,CHEMBL5125509,B,Binding affinity to ERalpha (unknown origin) co-expressed wih Gal4-alphaII-VP16 transfected in human HepG2 cells incubated for 24 hrs by LiSA assay,CHEMBL5120928,2022
CHEMBL5196059,Oc1ccc(CNc2nc(Cl)nc3scc(C4CCCCC4)c23)cc1,EC50,95.0,nM,7.02,CHEMBL5125509,B,Binding affinity to ERalpha (unknown origin) co-expressed wih Gal4-alphaII-VP16 transfected in human HepG2 cells incubated for 24 hrs by LiSA assay,CHEMBL5120928,2022
CHEMBL5208093,Oc1ccc(CNc2nc(Cl)nc3scc(-c4ccccc4Cl)c23)cc1,EC50,43.0,nM,7.37,CHEMBL5125509,B,Binding affinity to ERalpha (unknown origin) co-expressed wih Gal4-alphaII-VP16 transfected in human HepG2 cells incubated for 24 hrs by LiSA assay,CHEMBL5120928,2022
CHEMBL5201138,Nc1ccc(CNc2nc(Cl)nc3scc(-c4ccccc4)c23)cc1,EC50,238.0,nM,6.62,CHEMBL5125509,B,Binding affinity to ERalpha (unknown origin) co-expressed wih Gal4-alphaII-VP16 transfected in human HepG2 cells incubated for 24 hrs by LiSA assay,CHEMBL5120928,2022
CHEMBL5184474,Oc1cccc(CNc2nc(Cl)nc3scc(-c4ccccc4)c23)c1,EC50,7790.0,nM,5.11,CHEMBL5125509,B,Binding affinity to ERalpha (unknown origin) co-expressed wih Gal4-alphaII-VP16 transfected in human HepG2 cells incubated for 24 hrs by LiSA assay,CHEMBL5120928,2022
CHEMBL5176137,Clc1nc(NCc2ccccc2)c2c(-c3ccccc3)csc2n1,EC50,490.0,nM,6.31,CHEMBL5125509,B,Binding affinity to ERalpha (unknown origin) co-expressed wih Gal4-alphaII-VP16 transfected in human HepG2 cells incubated for 24 hrs by LiSA assay,CHEMBL5120928,2022
CHEMBL5190453,Oc1ccc(CCNc2nc(Cl)nc3scc(-c4ccccc4)c23)cc1,EC50,2600.0,nM,5.58,CHEMBL5125509,B,Binding affinity to ERalpha (unknown origin) co-expressed wih Gal4-alphaII-VP16 transfected in human HepG2 cells incubated for 24 hrs by LiSA assay,CHEMBL5120928,2022
CHEMBL5187944,COc1sc2nc(Cl)nc(NCc3ccc(O)cc3)c2c1-c1ccccc1,EC50,229.0,nM,6.64,CHEMBL5125509,B,Binding affinity to ERalpha (unknown origin) co-expressed wih Gal4-alphaII-VP16 transfected in human HepG2 cells incubated for 24 hrs by LiSA assay,CHEMBL5120928,2022
CHEMBL5194317,O=C1Sc2nc(Cl)nc(NCc3ccc(O)cc3)c2C1c1ccccc1,EC50,40.0,nM,7.4,CHEMBL5125509,B,Binding affinity to ERalpha (unknown origin) co-expressed wih Gal4-alphaII-VP16 transfected in human HepG2 cells incubated for 24 hrs by LiSA assay,CHEMBL5120928,2022
CHEMBL5172929,Cc1nc(NCc2ccc(O)cc2)c2c(CC(C)C)csc2n1,EC50,180.0,nM,6.75,CHEMBL5125509,B,Binding affinity to ERalpha (unknown origin) co-expressed wih Gal4-alphaII-VP16 transfected in human HepG2 cells incubated for 24 hrs by LiSA assay,CHEMBL5120928,2022
CHEMBL5173390,Oc1ccc(CNc2nc(Cl)nc3scc(-c4ccccc4)c23)cc1,EC50,48.0,nM,7.32,CHEMBL5125510,B,Agonist activity at RST7-ERalpha (unknown origin) co-expressed with (ERE)TK-luciferase reporter plasmid transfected in human HepG2 cells incubated for 24 hrs by Renilla luciferase based reporter assay,CHEMBL5120928,2022
CHEMBL5182218,Cc1csc2nc(Cl)nc(NCc3ccc(O)cc3)c12,EC50,6600.0,nM,5.18,CHEMBL5125510,B,Agonist activity at RST7-ERalpha (unknown origin) co-expressed with (ERE)TK-luciferase reporter plasmid transfected in human HepG2 cells incubated for 24 hrs by Renilla luciferase based reporter assay,CHEMBL5120928,2022
CHEMBL5182592,CC(C)Cc1csc2nc(Cl)nc(NCc3ccc(O)cc3)c12,EC50,240.0,nM,6.62,CHEMBL5125510,B,Agonist activity at RST7-ERalpha (unknown origin) co-expressed with (ERE)TK-luciferase reporter plasmid transfected in human HepG2 cells incubated for 24 hrs by Renilla luciferase based reporter assay,CHEMBL5120928,2022
CHEMBL5188450,CC(C)(C)c1csc2nc(Cl)nc(NCc3ccc(O)cc3)c12,EC50,2000.0,nM,5.7,CHEMBL5125510,B,Agonist activity at RST7-ERalpha (unknown origin) co-expressed with (ERE)TK-luciferase reporter plasmid transfected in human HepG2 cells incubated for 24 hrs by Renilla luciferase based reporter assay,CHEMBL5120928,2022
CHEMBL5196059,Oc1ccc(CNc2nc(Cl)nc3scc(C4CCCCC4)c23)cc1,EC50,350.0,nM,6.46,CHEMBL5125510,B,Agonist activity at RST7-ERalpha (unknown origin) co-expressed with (ERE)TK-luciferase reporter plasmid transfected in human HepG2 cells incubated for 24 hrs by Renilla luciferase based reporter assay,CHEMBL5120928,2022
CHEMBL5208093,Oc1ccc(CNc2nc(Cl)nc3scc(-c4ccccc4Cl)c23)cc1,EC50,170.0,nM,6.77,CHEMBL5125510,B,Agonist activity at RST7-ERalpha (unknown origin) co-expressed with (ERE)TK-luciferase reporter plasmid transfected in human HepG2 cells incubated for 24 hrs by Renilla luciferase based reporter assay,CHEMBL5120928,2022
CHEMBL5201138,Nc1ccc(CNc2nc(Cl)nc3scc(-c4ccccc4)c23)cc1,EC50,1430.0,nM,5.84,CHEMBL5125510,B,Agonist activity at RST7-ERalpha (unknown origin) co-expressed with (ERE)TK-luciferase reporter plasmid transfected in human HepG2 cells incubated for 24 hrs by Renilla luciferase based reporter assay,CHEMBL5120928,2022
CHEMBL5176137,Clc1nc(NCc2ccccc2)c2c(-c3ccccc3)csc2n1,EC50,900.0,nM,6.05,CHEMBL5125510,B,Agonist activity at RST7-ERalpha (unknown origin) co-expressed with (ERE)TK-luciferase reporter plasmid transfected in human HepG2 cells incubated for 24 hrs by Renilla luciferase based reporter assay,CHEMBL5120928,2022
CHEMBL5190453,Oc1ccc(CCNc2nc(Cl)nc3scc(-c4ccccc4)c23)cc1,EC50,9500.0,nM,5.02,CHEMBL5125510,B,Agonist activity at RST7-ERalpha (unknown origin) co-expressed with (ERE)TK-luciferase reporter plasmid transfected in human HepG2 cells incubated for 24 hrs by Renilla luciferase based reporter assay,CHEMBL5120928,2022
CHEMBL5187944,COc1sc2nc(Cl)nc(NCc3ccc(O)cc3)c2c1-c1ccccc1,EC50,1100.0,nM,5.96,CHEMBL5125510,B,Agonist activity at RST7-ERalpha (unknown origin) co-expressed with (ERE)TK-luciferase reporter plasmid transfected in human HepG2 cells incubated for 24 hrs by Renilla luciferase based reporter assay,CHEMBL5120928,2022
CHEMBL5194317,O=C1Sc2nc(Cl)nc(NCc3ccc(O)cc3)c2C1c1ccccc1,EC50,48.0,nM,7.32,CHEMBL5125510,B,Agonist activity at RST7-ERalpha (unknown origin) co-expressed with (ERE)TK-luciferase reporter plasmid transfected in human HepG2 cells incubated for 24 hrs by Renilla luciferase based reporter assay,CHEMBL5120928,2022
CHEMBL5171498,Cc1cc(F)ccc1C1=C(c2ccc(C=C3CN(CCC(F)F)C3)cc2)c2ccc(C(=O)O)cc2CCC1,IC50,0.2,nM,9.7,CHEMBL5126029,B,Induction of ERalpha receptor degradation in human MCF7 cells incubated for 4 hrs by in-cell Western assay,CHEMBL5120956,2022
CHEMBL5208061,Cc1cc(C2CC2)ccc1C1=C(c2ccc(C=C3CN(CCCF)C3)cc2)c2ccc(C(=O)O)cc2CCC1,IC50,0.2,nM,9.7,CHEMBL5126029,B,Induction of ERalpha receptor degradation in human MCF7 cells incubated for 4 hrs by in-cell Western assay,CHEMBL5120956,2022
CHEMBL5205916,O=C(O)c1ccc2c(c1)CCCC(c1ccc(C(F)(F)F)cc1Cl)=C2c1ccc(C=C2CN(CCCF)C2)cc1,IC50,0.1,nM,10.0,CHEMBL5126029,B,Induction of ERalpha receptor degradation in human MCF7 cells incubated for 4 hrs by in-cell Western assay,CHEMBL5120956,2022
CHEMBL5209281,Cl.O=C(O)c1ccc2c(c1)CCCC(c1ccc(Cl)cc1Cl)=C2c1cc(F)c(C=C2CN(CCCF)C2)c(F)c1,IC50,0.1,nM,10.0,CHEMBL5126029,B,Induction of ERalpha receptor degradation in human MCF7 cells incubated for 4 hrs by in-cell Western assay,CHEMBL5120956,2022
CHEMBL5177732,O=C(O)c1ccc2c(c1)CCCC(c1cc(C(F)(F)F)ccc1C(F)(F)F)=C2c1ccc(C=C2CN(CCCF)C2)cc1,IC50,0.2,nM,9.7,CHEMBL5126029,B,Induction of ERalpha receptor degradation in human MCF7 cells incubated for 4 hrs by in-cell Western assay,CHEMBL5120956,2022
CHEMBL5174256,Oc1ccc2c(c1)CCCC(c1ccc(Cl)cc1Cl)=C2c1ccc(C=C2CN(CCCF)C2)cc1,IC50,0.2,nM,9.7,CHEMBL5126029,B,Induction of ERalpha receptor degradation in human MCF7 cells incubated for 4 hrs by in-cell Western assay,CHEMBL5120956,2022
CHEMBL135,C[C@]12CC[C@@H]3c4ccc(O)cc4CC[C@H]3[C@@H]1CC[C@@H]2O,EC50,5.0,nM,8.3,CHEMBL5149354,B,Agonist activity at human ERalpha expressed in CHO-K1 cells by PathHunter assay,CHEMBL5143733,2022
CHEMBL5206519,Cl.O=C(O)c1ccc2c(c1)CCCC(c1ccc(Cl)c(F)c1Cl)=C2c1ccc(CC2CN(CCCF)C2)cc1,IC50,0.1,nM,10.0,CHEMBL5149923,B,Induction of estrogen receptor alpha degradation in human MCF7 cells incubated for 4 hrs by Alexa-488 dye based in-cell western assay,CHEMBL5143759,2022
CHEMBL5195598,Cc1c(Cl)cccc1C1=C(c2ccc(CC3CN(CCCF)C3)cc2)c2ccc(C(=O)O)cc2CCC1.Cl,IC50,0.1,nM,10.0,CHEMBL5149923,B,Induction of estrogen receptor alpha degradation in human MCF7 cells incubated for 4 hrs by Alexa-488 dye based in-cell western assay,CHEMBL5143759,2022
CHEMBL5185879,O=C(O)c1ccc2c(c1)CCCC(c1cccc(Cl)c1C(F)(F)F)=C2c1ccc(CC2CN(CCCF)C2)cc1,IC50,0.1,nM,10.0,CHEMBL5149923,B,Induction of estrogen receptor alpha degradation in human MCF7 cells incubated for 4 hrs by Alexa-488 dye based in-cell western assay,CHEMBL5143759,2022
CHEMBL5183360,O=C(O)c1ccc2c(c1)CCCC(c1cccc(F)c1C(F)(F)F)=C2c1ccc(CC2CN(CCCF)C2)cc1,IC50,0.1,nM,10.0,CHEMBL5149923,B,Induction of estrogen receptor alpha degradation in human MCF7 cells incubated for 4 hrs by Alexa-488 dye based in-cell western assay,CHEMBL5143759,2022
CHEMBL5199211,O=C(O)c1ccc2c(c1)CCCC(c1cccc(F)c1C(F)(F)F)=C2c1ccc(CC2CN(CCC(F)F)C2)cc1,IC50,0.2,nM,9.7,CHEMBL5149923,B,Induction of estrogen receptor alpha degradation in human MCF7 cells incubated for 4 hrs by Alexa-488 dye based in-cell western assay,CHEMBL5143759,2022
CHEMBL5174012,O=C(O)c1ccc2c(c1)CCCC(CC1CCC1)=C2c1ccc(CC2CN(CCCF)C2)cc1,IC50,0.2,nM,9.7,CHEMBL5149923,B,Induction of estrogen receptor alpha degradation in human MCF7 cells incubated for 4 hrs by Alexa-488 dye based in-cell western assay,CHEMBL5143759,2022
CHEMBL5202286,CC(F)(F)c1cc(F)ccc1-c1sc2cc(B(O)O)ccc2c1Oc1ccc(OCCN2CC(CF)C2)cc1,EC50,1.2,nM,8.92,CHEMBL5163407,B,Induction of ERalpha degradation in human MCF7 cells incubated for 24 hrs by Western blot analysis,CHEMBL5154828,2022
CHEMBL5189071,CC(F)(F)c1cc(F)ccc1-c1sc2cc(B(O)O)ccc2c1Oc1ccc(OCCN2CC[C@@H](CF)C2)cc1,EC50,2.2,nM,8.66,CHEMBL5163407,B,Induction of ERalpha degradation in human MCF7 cells incubated for 24 hrs by Western blot analysis,CHEMBL5154828,2022
CHEMBL5207484,CC(F)(F)c1cc(F)ccc1-c1sc2c(ccc3[nH]ncc32)c1Oc1ccc(OCCN2CC(CF)C2)cc1,EC50,0.9,nM,9.05,CHEMBL5163407,B,Induction of ERalpha degradation in human MCF7 cells incubated for 24 hrs by Western blot analysis,CHEMBL5154828,2022
CHEMBL5193428,CC(F)(F)c1cc(F)ccc1-c1sc2c(ccc3[nH]ncc32)c1Oc1ccc(OCCN2CC(CC#N)C2)cc1,EC50,0.4,nM,9.4,CHEMBL5163407,B,Induction of ERalpha degradation in human MCF7 cells incubated for 24 hrs by Western blot analysis,CHEMBL5154828,2022
CHEMBL4475463,O=C(O)c1ccc2c(c1)CCCC(c1ccc(Cl)cc1Cl)=C2c1ccc(O[C@H]2CCN(CCCF)C2)cc1,EC50,1.2,nM,8.92,CHEMBL5163407,B,Induction of ERalpha degradation in human MCF7 cells incubated for 24 hrs by Western blot analysis,CHEMBL5154828,2022
CHEMBL5185539,CC(F)(F)c1cc(Cl)ccc1-c1sc2c(ccc3[nH]ncc32)c1Oc1ccc(OC2CN(CCCF)C2)cc1,EC50,1.1,nM,8.96,CHEMBL5163407,B,Induction of ERalpha degradation in human MCF7 cells incubated for 24 hrs by Western blot analysis,CHEMBL5154828,2022
CHEMBL5174315,CC(F)(F)c1cc(Cl)ccc1-c1sc2c(ccc3[nH]ncc32)c1Oc1ccc(O[C@@H]2CCN(CCCF)C2)cc1,EC50,0.7,nM,9.15,CHEMBL5163407,B,Induction of ERalpha degradation in human MCF7 cells incubated for 24 hrs by Western blot analysis,CHEMBL5154828,2022
CHEMBL5197035,CC(F)(F)c1cc(Cl)ccc1-c1sc2c(ccc3[nH]ncc32)c1Oc1ccc(NC2CN(CCCF)C2)cc1,EC50,1.2,nM,8.92,CHEMBL5163407,B,Induction of ERalpha degradation in human MCF7 cells incubated for 24 hrs by Western blot analysis,CHEMBL5154828,2022
CHEMBL5177756,CC(F)(F)c1cc(Cl)ccc1-c1sc2c(ccc3[nH]ncc32)c1Oc1ccc(N[C@@H]2CCN(CCCF)C2)cc1,EC50,1.0,nM,9.0,CHEMBL5163407,B,Induction of ERalpha degradation in human MCF7 cells incubated for 24 hrs by Western blot analysis,CHEMBL5154828,2022
CHEMBL5194962,CC(F)(F)c1cc(Cl)ccc1-c1sc2cc(C(=O)O)ccc2c1Oc1ccc(OC2CN(CCCF)C2)cc1,EC50,3.9,nM,8.41,CHEMBL5163407,B,Induction of ERalpha degradation in human MCF7 cells incubated for 24 hrs by Western blot analysis,CHEMBL5154828,2022
CHEMBL5173602,CC(F)(F)c1cc(Cl)ccc1-c1sc2cc(C(=O)O)ccc2c1Oc1ccc(O[C@@H]2CCN(CCCF)C2)cc1,EC50,1.0,nM,9.0,CHEMBL5163407,B,Induction of ERalpha degradation in human MCF7 cells incubated for 24 hrs by Western blot analysis,CHEMBL5154828,2022
CHEMBL5206306,CC(F)(F)c1cc(Cl)ccc1-c1sc2cc(C(=O)O)ccc2c1Oc1ccc(OCCN2CC(CF)C2)cc1,EC50,2.6,nM,8.59,CHEMBL5163407,B,Induction of ERalpha degradation in human MCF7 cells incubated for 24 hrs by Western blot analysis,CHEMBL5154828,2022
CHEMBL5207013,CC(F)(F)c1cc(Cl)ccc1-c1sc2cc(C(=O)O)ccc2c1Oc1ccc(NC2CN(CCCF)C2)cc1,EC50,13.1,nM,7.88,CHEMBL5163407,B,Induction of ERalpha degradation in human MCF7 cells incubated for 24 hrs by Western blot analysis,CHEMBL5154828,2022
CHEMBL5198039,CC(c1cc(F)ccc1-c1sc2c(ccc3[nH]ncc32)c1Oc1ccc(OC2CN(CCCF)C2)cc1)C(F)(F)F,EC50,2.5,nM,8.6,CHEMBL5163407,B,Induction of ERalpha degradation in human MCF7 cells incubated for 24 hrs by Western blot analysis,CHEMBL5154828,2022
CHEMBL5180046,FCCCN1CC(Nc2ccc(Oc3c(-c4ccc(F)cc4CC(F)(F)F)sc4c3ccc3[nH]ncc34)cc2)C1,EC50,2.2,nM,8.66,CHEMBL5163407,B,Induction of ERalpha degradation in human MCF7 cells incubated for 24 hrs by Western blot analysis,CHEMBL5154828,2022
CHEMBL5190953,CC(C)(F)c1cc(F)ccc1-c1sc2c(ccc3[nH]ncc32)c1Oc1ccc(NC2CN(CCCF)C2)cc1,EC50,1.4,nM,8.85,CHEMBL5163407,B,Induction of ERalpha degradation in human MCF7 cells incubated for 24 hrs by Western blot analysis,CHEMBL5154828,2022
CHEMBL5207893,CC(F)(F)c1cc(F)c(F)cc1-c1sc2c(ccc3[nH]ncc32)c1Oc1ccc(NC2CN(CCCF)C2)cc1,EC50,2.2,nM,8.66,CHEMBL5163407,B,Induction of ERalpha degradation in human MCF7 cells incubated for 24 hrs by Western blot analysis,CHEMBL5154828,2022
CHEMBL5208566,CC(F)(c1cc(F)ccc1-c1sc2c(ccc3[nH]ncc32)c1Oc1ccc(NC2CN(CCCF)C2)cc1)C(F)(F)F,EC50,6.6,nM,8.18,CHEMBL5163407,B,Induction of ERalpha degradation in human MCF7 cells incubated for 24 hrs by Western blot analysis,CHEMBL5154828,2022
CHEMBL5173113,COc1cc(Oc2c(-c3ccc(F)cc3C(C)(F)F)sc3c2ccc2[nH]ncc23)ccc1NC1CN(CCCF)C1,EC50,1.1,nM,8.96,CHEMBL5163407,B,Induction of ERalpha degradation in human MCF7 cells incubated for 24 hrs by Western blot analysis,CHEMBL5154828,2022
CHEMBL5184413,CC(F)(F)c1cc(F)ccc1-c1sc2c(ccc3[nH]ncc32)c1Oc1ccc(NC2CN(CCCF)C2)c(F)c1,EC50,1.3,nM,8.89,CHEMBL5163407,B,Induction of ERalpha degradation in human MCF7 cells incubated for 24 hrs by Western blot analysis,CHEMBL5154828,2022
CHEMBL5198894,COc1cc(Oc2c(-c3cc(F)c(F)cc3C(C)(F)F)sc3c2ccc2[nH]ncc23)ccc1NC1CN(CCCF)C1,EC50,2.6,nM,8.59,CHEMBL5163407,B,Induction of ERalpha degradation in human MCF7 cells incubated for 24 hrs by Western blot analysis,CHEMBL5154828,2022
CHEMBL5191391,COc1cc(Oc2c(-c3ccc(F)cc3CC(F)(F)F)sc3c2ccc2[nH]ncc23)ccc1NC1CN(CCCF)C1,EC50,2.2,nM,8.66,CHEMBL5163407,B,Induction of ERalpha degradation in human MCF7 cells incubated for 24 hrs by Western blot analysis,CHEMBL5154828,2022
CHEMBL5205039,COc1cc(Oc2c(-c3ccc(F)cc3C(C)(C)F)sc3c2ccc2[nH]ncc23)ccc1NC1CN(CCCF)C1,EC50,1.3,nM,8.89,CHEMBL5163407,B,Induction of ERalpha degradation in human MCF7 cells incubated for 24 hrs by Western blot analysis,CHEMBL5154828,2022
CHEMBL5181826,CC(F)(F)c1cc(F)c(F)cc1-c1sc2c(ccc3[nH]ncc32)c1Oc1ccc(OC2CN(CCCF)C2)cc1,EC50,3.4,nM,8.47,CHEMBL5163407,B,Induction of ERalpha degradation in human MCF7 cells incubated for 24 hrs by Western blot analysis,CHEMBL5154828,2022
CHEMBL5181850,COc1cc(Oc2c(-c3ccc(F)cc3C(C)(F)F)sc3c2ccc2[nH]ncc23)ccc1OC1CN(CCCF)C1,EC50,0.4,nM,9.4,CHEMBL5163407,B,Induction of ERalpha degradation in human MCF7 cells incubated for 24 hrs by Western blot analysis,CHEMBL5154828,2022
CHEMBL5203346,COc1cc(Oc2c(-c3cc(F)c(F)cc3C(C)(F)F)sc3c2ccc2[nH]ncc23)ccc1OC1CN(CCCF)C1,EC50,3.0,nM,8.52,CHEMBL5163407,B,Induction of ERalpha degradation in human MCF7 cells incubated for 24 hrs by Western blot analysis,CHEMBL5154828,2022
CHEMBL5205357,COc1cc(Oc2c(-c3ccc(F)cc3CC(F)(F)F)sc3c2ccc2[nH]ncc23)ccc1OC1CN(CCCF)C1,EC50,1.8,nM,8.74,CHEMBL5163407,B,Induction of ERalpha degradation in human MCF7 cells incubated for 24 hrs by Western blot analysis,CHEMBL5154828,2022
CHEMBL5171948,COc1cc(Oc2c(-c3ccc(F)cc3C(C)(C)F)sc3c2ccc2[nH]ncc23)ccc1OC1CN(CCCF)C1,EC50,1.4,nM,8.85,CHEMBL5163407,B,Induction of ERalpha degradation in human MCF7 cells incubated for 24 hrs by Western blot analysis,CHEMBL5154828,2022
CHEMBL5169445,CC(F)(F)c1cc(F)ccc1-c1sc2c(ccc3[nH]ncc32)c1Oc1ccc(OC2CN(CCCF)C2)c(F)c1,EC50,1.3,nM,8.89,CHEMBL5163407,B,Induction of ERalpha degradation in human MCF7 cells incubated for 24 hrs by Western blot analysis,CHEMBL5154828,2022
CHEMBL5205546,CC(F)(F)c1cc(F)c(F)cc1-c1sc2c(ccc3[nH]ncc32)c1Oc1ccc(OC2CN(CCCF)C2)c(F)c1,EC50,3.9,nM,8.41,CHEMBL5163407,B,Induction of ERalpha degradation in human MCF7 cells incubated for 24 hrs by Western blot analysis,CHEMBL5154828,2022
CHEMBL5191700,FCCCN1CC(Oc2ccc(Oc3c(-c4ccc(F)cc4CC(F)(F)F)sc4c3ccc3[nH]ncc34)cc2F)C1,EC50,3.6,nM,8.44,CHEMBL5163407,B,Induction of ERalpha degradation in human MCF7 cells incubated for 24 hrs by Western blot analysis,CHEMBL5154828,2022
CHEMBL5171955,CC(C)(F)c1cc(F)ccc1-c1sc2c(ccc3[nH]ncc32)c1Oc1ccc(OC2CN(CCCF)C2)c(F)c1,EC50,2.0,nM,8.7,CHEMBL5163407,B,Induction of ERalpha degradation in human MCF7 cells incubated for 24 hrs by Western blot analysis,CHEMBL5154828,2022
CHEMBL5191161,CC(F)(F)c1cc(-c2sc3cc(O)ccc3c2Oc2ccc(/C=C/C(=O)O)cc2)ccc1F,EC50,1.0,nM,9.0,CHEMBL5163407,B,Induction of ERalpha degradation in human MCF7 cells incubated for 24 hrs by Western blot analysis,CHEMBL5154828,2022
CHEMBL5180046,FCCCN1CC(Nc2ccc(Oc3c(-c4ccc(F)cc4CC(F)(F)F)sc4c3ccc3[nH]ncc34)cc2)C1,IC50,1.3,nM,8.89,CHEMBL5163409,B,Antagonist activity at ERalpha expressed in HEK293/Gal4 cells incubated for 24 hrs in presence of estradiol by luciferase reporter gene assay,CHEMBL5154828,2022
CHEMBL5190953,CC(C)(F)c1cc(F)ccc1-c1sc2c(ccc3[nH]ncc32)c1Oc1ccc(NC2CN(CCCF)C2)cc1,IC50,1.0,nM,9.0,CHEMBL5163409,B,Antagonist activity at ERalpha expressed in HEK293/Gal4 cells incubated for 24 hrs in presence of estradiol by luciferase reporter gene assay,CHEMBL5154828,2022
CHEMBL5207893,CC(F)(F)c1cc(F)c(F)cc1-c1sc2c(ccc3[nH]ncc32)c1Oc1ccc(NC2CN(CCCF)C2)cc1,IC50,2.6,nM,8.59,CHEMBL5163409,B,Antagonist activity at ERalpha expressed in HEK293/Gal4 cells incubated for 24 hrs in presence of estradiol by luciferase reporter gene assay,CHEMBL5154828,2022
CHEMBL5173113,COc1cc(Oc2c(-c3ccc(F)cc3C(C)(F)F)sc3c2ccc2[nH]ncc23)ccc1NC1CN(CCCF)C1,IC50,0.6,nM,9.22,CHEMBL5163409,B,Antagonist activity at ERalpha expressed in HEK293/Gal4 cells incubated for 24 hrs in presence of estradiol by luciferase reporter gene assay,CHEMBL5154828,2022
CHEMBL5184413,CC(F)(F)c1cc(F)ccc1-c1sc2c(ccc3[nH]ncc32)c1Oc1ccc(NC2CN(CCCF)C2)c(F)c1,IC50,1.1,nM,8.96,CHEMBL5163409,B,Antagonist activity at ERalpha expressed in HEK293/Gal4 cells incubated for 24 hrs in presence of estradiol by luciferase reporter gene assay,CHEMBL5154828,2022
CHEMBL5198894,COc1cc(Oc2c(-c3cc(F)c(F)cc3C(C)(F)F)sc3c2ccc2[nH]ncc23)ccc1NC1CN(CCCF)C1,IC50,2.5,nM,8.6,CHEMBL5163409,B,Antagonist activity at ERalpha expressed in HEK293/Gal4 cells incubated for 24 hrs in presence of estradiol by luciferase reporter gene assay,CHEMBL5154828,2022
CHEMBL5191391,COc1cc(Oc2c(-c3ccc(F)cc3CC(F)(F)F)sc3c2ccc2[nH]ncc23)ccc1NC1CN(CCCF)C1,IC50,1.1,nM,8.96,CHEMBL5163409,B,Antagonist activity at ERalpha expressed in HEK293/Gal4 cells incubated for 24 hrs in presence of estradiol by luciferase reporter gene assay,CHEMBL5154828,2022
CHEMBL5205039,COc1cc(Oc2c(-c3ccc(F)cc3C(C)(C)F)sc3c2ccc2[nH]ncc23)ccc1NC1CN(CCCF)C1,IC50,0.7,nM,9.15,CHEMBL5163409,B,Antagonist activity at ERalpha expressed in HEK293/Gal4 cells incubated for 24 hrs in presence of estradiol by luciferase reporter gene assay,CHEMBL5154828,2022
