compound_id,molecule_chembl_id,std_smiles,pchembl_value,standard_type,MW,LogP,HBD,HBA,RotBonds,TPSA,NumHeavyAtoms,NetCharge
ACT_064,CHEMBL426849,C=CCN(c1ccccc1)S(=O)(=O)c1ccc(O)cc1,6.63,IC50,289.356,2.773500000000001,1,3,5,57.61,20,0
ACT_065,CHEMBL1576191,COc1cccc(C2CC(c3ccc(F)cc3)Nc3nc(N)nn32)c1,5.17,EC50,339.3740000000001,3.1543,2,5,3,77.99000000000001,25,0
ACT_066,CHEMBL3189771,Cc1ccc(-c2nnc(S)n2/N=C/C=C/c2ccccc2[N+](=O)[O-])cc1,5.19,EC50,365.4180000000001,3.997720000000002,1,6,5,86.21,26,0
ACT_067,CHEMBL4763747,Cc1ccccc1C(OC(c1ccccc1C)c1ccccc1C)c1ccccc1C,8.1,IC50,406.56900000000013,7.815880000000008,0,1,6,9.23,31,0
ACT_068,CHEMBL206547,CCC1Oc2c(ccc(O)c2C)-c2ccc(O)c(C)c21,7.0,IC50,270.328,4.225140000000003,2,3,1,49.69,20,0
ACT_069,CHEMBL1372307,CCOc1cccc2cc(-c3cn4cc(C)ccc4n3)c(=O)oc12,5.42,IC50,320.34800000000007,3.8148200000000028,0,4,3,56.74,24,0
ACT_070,CHEMBL5629871,O=C(Nc1ccccc1F)c1ccc(-c2cccc(B(O)O)c2)s1,6.18,EC50,341.17199999999997,2.4863000000000017,3,4,4,69.56,24,0
ACT_071,CHEMBL346455,Oc1ccc(CCNc2nc(SCCCc3ccc(Cl)cc3)nc(N3CCNCC3)n2)cc1,7.1,IC50,485.05700000000024,4.019700000000002,3,8,10,86.2,33,0
ACT_072,CHEMBL3657185,Cc1c(-c2ccc(OC(C)C)cc2)n(Cc2ccc(OC3C=CC=C3)cc2)c2ccc(O)cc12,7.1,IC50,451.5660000000001,7.0312200000000065,1,3,7,43.620000000000005,34,0
ACT_073,CHEMBL1509453,Cc1ccc(C(=O)ONc2ccc(N=NC(=O)c3ccccc3O)cc2)cc1,5.07,IC50,375.38400000000007,4.808620000000004,2,6,5,100.35000000000001,28,0
ACT_074,CHEMBL4068722,N#C/C=C/c1ccc(C(=C2C3CC4CC(C3)CC2C4)c2ccc(O)cc2)cc1,8.85,Ki,367.492,6.186980000000006,1,2,3,44.019999999999996,28,0
ACT_075,CHEMBL1548231,N#Cc1c(NC(=O)CSc2ncccn2)oc(-c2ccccc2)c1-c1ccccc1,5.02,IC50,412.4740000000001,5.006080000000003,1,6,6,91.81,30,0
ACT_076,CHEMBL3763811,C#Cc1ccc(C(=O)c2sc3cc(O)ccc3c2-c2ccc(F)cc2)cc1,8.28,EC50,372.4200000000001,5.625300000000005,1,3,3,37.3,27,0
ACT_077,CHEMBL1550294,CCc1ccc(Nc2nc(N)nc(CSc3nnnn3-c3ccccc3)n2)cc1,5.32,EC50,405.49100000000004,3.027800000000001,2,9,7,120.32000000000001,29,0
ACT_078,CHEMBL4472110,C[C@@H]1C[C@@]12c1ccc3c(ccc4ccc(O)cc43)c1C[C@@H]2O,8.0,IC50,290.362,3.8932000000000033,2,2,0,40.46,22,0
ACT_079,CHEMBL399143,C[C@]12CC[C@@H]3c4ccc(O)cc4CC[C@H]3[C@@H]1CC[C@@]2(O)C#CCCCCC#Cc1cccc2c(=O)cc(-c3ccccc3)oc12,6.42,Ki,596.7670000000004,8.368300000000007,2,4,4,70.67,45,0
ACT_080,CHEMBL1493034,O=C(Cc1coc2cc3c(cc12)CCC3)OCc1cc(=O)n2c(n1)sc1ccccc12,5.32,IC50,430.48500000000007,4.430000000000003,0,6,4,73.81,31,0
ACT_081,CHEMBL1455849,O=C(CCCCCn1c(=S)[nH]c2ccccc2c1=O)N1CCN(c2cccc([N+](=O)[O-])c2)CC1,6.08,IC50,481.5780000000004,3.876490000000003,1,6,8,104.48000000000002,34,0
