compound_id,molecule_chembl_id,std_smiles,pchembl_value,standard_type,MW,LogP,HBD,HBA,RotBonds,TPSA,NumHeavyAtoms,NetCharge
ACT_064,CHEMBL3937030,CC(C)N1CNc2c(NCc3ccc(N)cc3)nc(N3CCCCC3CCO)nc21,6.89,IC50,411.5540000000003,3.010000000000002,4,8,7,102.57,30,0
ACT_065,CHEMBL3961919,CC(C)(C)OC(=O)N(C(=O)c1ccccc1)C1=N[C@](C)(c2nc(Br)ccc2F)C[C@@H](C(F)(F)F)O1,6.91,IC50,560.3420000000003,5.983100000000004,0,6,2,81.09,35,0
ACT_066,CHEMBL3808441,CC(C)(C)CCNC(=O)CCc1cc2cc(-c3ccccc3C#CCC3(NC(=O)c4ccc(F)cc4)CC3)ccc2nc1N,8.1,Kd,590.7430000000002,6.812300000000007,3,4,9,97.11,44,0
ACT_067,CHEMBL1164540,O=C(O)c1cc(-c2ccc(/C=N/Nc3nc(Nc4ccc(F)cc4)nc(N4CCOCC4)n3)o2)ccc1Cl,5.16,IC50,537.9390000000003,4.648500000000003,3,10,8,138.0,38,0
ACT_068,CHEMBL1950045,OCCc1ccc(O)c(O)c1,7.46,IC50,154.165,0.6325999999999998,3,3,2,60.69,11,0
ACT_069,CHEMBL5273978,Cc1cccc(C(=O)N2Cc3ccc(N4C(=O)c5ccccc5C4=O)cc3CC2=O)c1,8.35,IC50,410.4290000000002,3.5207200000000016,0,4,2,74.76,31,0
ACT_070,CHEMBL4532096,Clc1ccc2nc(-c3cccc(N4CCc5ccccc5C4)n3)[nH]c2c1,5.75,IC50,360.84800000000007,4.841000000000004,1,3,2,44.81,26,0
ACT_071,CHEMBL2181983,O=C(OC1CCSc2ccc(Br)cc21)[C@H]1C[C@]2(CN1)C(=O)Nc1ccccc12,5.22,IC50,459.36500000000024,3.781200000000002,2,5,2,67.42999999999999,28,0
ACT_072,CHEMBL5277231,CC12CC(c3c(O)cc(-c4cc5ccc(O)cc5o4)cc3O)CC3c4ccc(O)cc4OC31C2,5.98,IC50,456.49400000000026,6.124600000000007,4,6,2,103.29,34,0
ACT_073,CHEMBL2178174,COC/C=C/c1cc(Cl)cc(CN/C(N)=N/C(=O)c2c(-c3ccc(OC)cc3)noc2C)c1,6.82,Ki,468.94100000000026,4.216320000000002,2,5,8,111.97000000000001,33,0
ACT_074,CHEMBL2180032,CC1=N[C@@](Cc2ccccc2)(c2cccc(-c3cncnc3)c2)N=C1N,6.15,IC50,341.41800000000006,3.370800000000001,1,5,4,76.52,26,0
ACT_075,CHEMBL3653416,NC1=NC(c2cc(NC(=O)c3ncc(Br)cc3O)c(F)cc2F)(C(F)F)COC1,6.03,IC50,477.2120000000001,2.928000000000001,3,6,4,109.83,29,0
ACT_076,CHEMBL2159663,CC(=O)c1ccccc1NC(=O)c1ccc(OCCCCC[n+]2ccccc2)cc1,6.51,IC50,403.5020000000001,4.678300000000005,1,3,10,59.28000000000001,30,1
ACT_077,CHEMBL5886238,N#CC1(Cc2ccc(Br)cc2I)CCc2ccccc2CC1,8.28,IC50,466.1600000000002,5.685180000000004,0,1,2,23.79,22,0
ACT_078,CHEMBL5274465,O=c1c(O)c(-c2ccc(Cl)cc2)oc2cc(F)c(I)cc12,7.78,IC50,416.573,4.5627,1,3,1,50.44,21,0
ACT_079,CHEMBL3586207,CCCC[C@@H](O)/C=C/C=C/C(=O)O,5.16,IC50,184.23499999999996,1.7345,2,2,6,57.53,13,0
ACT_080,CHEMBL2443380,CC1=C(C(=O)Nc2nc3ccccc3s2)C(c2ccccc2[N+](=O)[O-])C(C(=O)Nc2nc3ccccc3s2)=C(C)N1,5.37,IC50,582.6670000000001,6.326400000000005,3,9,6,139.14999999999998,41,0
ACT_081,CHEMBL3427252,CC#Cc1cncc(-c2cc(Cl)c([C@]3(C)C[C@@H](c4c(C)noc4C)SC(N)=N3)s2)c1,7.52,IC50,457.0240000000001,5.847840000000003,1,7,3,77.3,30,0
ACT_082,CHEMBL2059624,OC(COc1ccc(Cc2ccccc2)cc1)CSc1ccccc1Cl,5.02,IC50,384.9280000000001,5.462800000000004,1,3,8,29.46,26,0
ACT_083,CHEMBL3672449,O=C(/C=C/c1cccc2cc[nH]c12)CC(=O)/C=C/c1cccc2cc[nH]c12,6.03,IC50,354.40900000000005,4.904100000000003,2,2,6,65.72,27,0
ACT_084,CHEMBL3401340,C[C@@]1(c2ccc3sccc3c2)CC(=O)N(Cc2cccc(C(=O)NCc3ccccc3)c2)C(=N)N1,5.42,Ki,482.60900000000015,5.003370000000004,3,4,6,85.29,35,0
ACT_085,CHEMBL3086248,CC(C)(C)OC(=O)N(C[C@H](O)c1cccc(NC(=O)[C@@H](NC(=O)OCc2ccccc2)c2ccccc2)c1)[C@H](CO)c1ccccc1,5.04,IC50,639.7490000000003,6.296900000000007,4,7,12,137.43,47,0
ACT_086,CHEMBL3707022,COc1ccc2c(c1F)CCC2(Cc1ccc(C(F)(F)F)cc1)c1cn(C)c(N)n1,7.2,IC50,419.4220000000001,4.643800000000004,1,3,4,53.07,30,0
ACT_087,CHEMBL5911768,N#Cc1cccc(-c2ccc3c(c2)C(=O)C2(CC=C(OS(=O)(=O)C(F)(F)F)CC2)C3)c1,5.43,IC50,447.43400000000014,4.8844800000000035,0,5,3,84.22999999999999,31,0
ACT_088,CHEMBL4098403,C[C@@]1(c2cc(CNC3(C(F)(F)F)CC3)c(F)cc2F)CCSC(N)=N1,7.75,IC50,379.3980000000001,3.8161000000000014,2,4,4,50.41,25,0
ACT_089,CHEMBL5411166,COc1cccc(C(C)(C)NC[C@@H](O)[C@@H]2Cc3cccc(c3)OCCCCN(CC(C)(C)C)C(=O)c3cccc(c3)C(=O)N2)c1,5.72,IC50,615.8150000000004,5.5830000000000055,3,6,7,100.13,45,0
ACT_090,CHEMBL6046308,Cc1cc(C)cc(C2(c3cc(F)cc(F)c3)N=C(N)N(C)C2=O)c1,5.19,IC50,329.3500000000001,2.6119400000000006,1,3,2,58.69,24,0
ACT_091,CHEMBL2425606,COC[C@@H](Oc1cc(C[C@@H]2C[S@@+]([O-])C[C@H](NCc3cc(CC(C)(C)C)on3)[C@H]2O)cc(F)c1N)C(F)(F)F,7.72,IC50,565.6300000000005,3.3809000000000013,3,8,10,125.83,38,0
ACT_092,CHEMBL126079,O=C(O[C@H]1Cc2c(O)cc(O)cc2O[C@@H]1c1cc(O)c(O)c(O)c1)c1cc(O)c(O)c(O)c1,6.77,Ki,458.37500000000017,2.233199999999999,8,11,3,197.36999999999998,33,0
ACT_093,CHEMBL5193623,C[C@@]1(c2nc(-c3ccc(F)cn3)cs2)CC[C@@](C)(S(C)(=O)=O)C(N)=N1,7.6,IC50,382.4860000000001,2.5136999999999996,1,7,3,98.3,25,0
ACT_094,CHEMBL5820169,CN1C(=O)C2(NC1=S)c1cc(OCC(F)(F)F)ccc1OC21CCc2ccccc2CC1,8.15,IC50,462.4930000000003,3.8797000000000033,1,4,2,50.80000000000001,32,0
ACT_095,CHEMBL4204959,COc1cc(-c2nc3ccc(Br)cn3c2NC(C)(C)C)ccc1OCCCN1C(=O)c2ccccc2C1=O,7.83,Ki,577.4790000000004,6.047900000000006,1,6,8,85.17000000000002,38,0
ACT_096,CHEMBL3747444,CCCS(=O)(=O)N1C[C@H](Nc2nc3cc(F)ccc3[nH]2)[C@@H](OC(=O)c2ccc(C(C)C)cc2)C1,6.17,IC50,488.58500000000026,3.8869000000000025,2,6,8,104.39000000000001,34,0
ACT_097,CHEMBL249448,O=C(/C=C/c1ccc(O)c(O)c1)O[C@@H]1[C@H](O)C[C@@](O)(C(=O)O)C[C@H]1OC(=O)/C=C/c1ccc(O)c(O)c1,5.48,IC50,516.4550000000003,1.0295999999999996,7,11,7,211.27999999999997,37,0
ACT_098,CHEMBL5532467,O=C(Cn1nc(-c2ccccc2)c(-c2ccccc2)nc1=O)Nc1ccccc1O,6.02,IC50,398.42200000000014,3.3166000000000015,2,5,5,97.11,30,0
ACT_099,CHEMBL5206612,Cn1c(N/N=C/c2cccc(Cl)c2Cl)nc2ccccc2c1=O,5.43,IC50,347.20500000000004,3.686300000000002,1,4,3,59.28,23,0
ACT_100,CHEMBL231160,CCN(CCCCCCNC1=CC(=O)C(NCCCCCCN(CC)Cc2ccccc2OC)=CC1=O)Cc1ccccc1OC,6.97,IC50,632.8900000000003,6.2674000000000065,2,8,24,83.14,46,0
