molecule_chembl_id,canonical_smiles,standard_type,standard_value,standard_units,pchembl_value,assay_chembl_id,assay_type,assay_description,document_chembl_id,document_year
CHEMBL84022,CC(C)[C@H](NC(=O)[C@H](C)C[C@H](O)[C@H](Cc1ccccc1)NC(=O)[C@H](C)NC(=O)[C@@H](O)CC(F)(F)F)C(=O)NCc1ccncc1,IC50,220.0,nM,6.66,CHEMBL653509,B,In vitro inhibitory activity against Beta-secretase 1 in human HEK293 cells,CHEMBL1146699,2004
CHEMBL433329,CC[C@H](C)[C@H](O)C(=O)N[C@@H](CCCF)C(=O)N[C@@H](Cc1ccccc1)[C@@H](O)C[C@@H](CCCF)C(=O)N[C@H](C(=O)NCc1ccncc1)C(C)C,IC50,67.0,nM,7.17,CHEMBL653509,B,In vitro inhibitory activity against Beta-secretase 1 in human HEK293 cells,CHEMBL1146699,2004
CHEMBL82102,CC(C)C[C@H](O)C(=O)N[C@@H](C)C(=O)N[C@@H](Cc1ccccc1)[C@@H](O)C[C@@H](C)C(=O)N[C@H](C(=O)NCc1ccncc1)C(C)C,IC50,230.0,nM,6.64,CHEMBL653509,B,In vitro inhibitory activity against Beta-secretase 1 in human HEK293 cells,CHEMBL1146699,2004
CHEMBL84249,CC[C@H](C[C@H](O)[C@H](Cc1ccccc1)NC(=O)[C@H](C)NC(=O)[C@@H](O)C(C)C)C(=O)N[C@H](C(=O)N[C@@H](C)c1ccccc1)C(C)C,IC50,60.0,nM,7.22,CHEMBL653509,B,In vitro inhibitory activity against Beta-secretase 1 in human HEK293 cells,CHEMBL1146699,2004
CHEMBL81671,CC(C)[C@H](NC(=O)OC(C)(C)C)C(=O)N[C@@H](C)C(=O)N[C@@H](Cc1ccccc1)[C@@H](O)C[C@@H](C)C(=O)N[C@H](C(=O)NCc1ccncc1)C(C)C,IC50,82.0,nM,7.09,CHEMBL653509,B,In vitro inhibitory activity against Beta-secretase 1 in human HEK293 cells,CHEMBL1146699,2004
CHEMBL312058,CC(C)[C@H](O)C(=O)N[C@@H](C)C(=O)N[C@@H](Cc1ccccc1)[C@@H](O)C[C@@H](C)C(=O)N[C@H](C(=O)NCc1ccncc1)C(C)C,IC50,130.0,nM,6.89,CHEMBL653509,B,In vitro inhibitory activity against Beta-secretase 1 in human HEK293 cells,CHEMBL1146699,2004
CHEMBL1790644,CC[C@H](C)[C@H](O)C(=O)N[C@@H](C)C(=O)N[C@@H](Cc1ccccc1)[C@@H](O)C[C@@H](C)C(=O)N[C@H](C(=O)NCc1ccncc1)C(C)C,IC50,35.0,nM,7.46,CHEMBL653509,B,In vitro inhibitory activity against Beta-secretase 1 in human HEK293 cells,CHEMBL1146699,2004
CHEMBL33724,CC(C)[C@H](O)C(=O)N[C@@H](CO)C(=O)N[C@@H](Cc1ccccc1)[C@@H](O)C[C@@H](C)C(=O)N[C@H](C(=O)NCc1ccncc1)C(C)C,IC50,350.0,nM,6.46,CHEMBL653509,B,In vitro inhibitory activity against Beta-secretase 1 in human HEK293 cells,CHEMBL1146699,2004
CHEMBL85378,CC(C)[C@H](O)C(=O)N[C@@H](COC(C)(C)C)C(=O)N[C@@H](Cc1ccccc1)[C@@H](O)C[C@@H](C)C(=O)N[C@H](C(=O)NCc1ccncc1)C(C)C,IC50,4490.0,nM,5.35,CHEMBL653509,B,In vitro inhibitory activity against Beta-secretase 1 in human HEK293 cells,CHEMBL1146699,2004
CHEMBL312956,CC(C)[C@H](O)C(=O)N[C@H](C(=O)N[C@@H](Cc1ccccc1)[C@@H](O)C[C@@H](C)C(=O)N[C@H](C(=O)NCc1ccncc1)C(C)C)C(C)C,IC50,4640.0,nM,5.33,CHEMBL653509,B,In vitro inhibitory activity against Beta-secretase 1 in human HEK293 cells,CHEMBL1146699,2004
CHEMBL84834,CCC[C@H](NC(=O)[C@@H](O)C(C)C)C(=O)N[C@@H](Cc1ccccc1)[C@@H](O)C[C@@H](C)C(=O)N[C@H](C(=O)NCc1ccncc1)C(C)C,IC50,550.0,nM,6.26,CHEMBL653509,B,In vitro inhibitory activity against Beta-secretase 1 in human HEK293 cells,CHEMBL1146699,2004
CHEMBL418329,CC(C)C[C@H](NC(=O)[C@H](CC(N)=O)NC(=O)[C@@H](N)C(C)C)C(O)C[C@@H](C)C(=O)N[C@@H](C)C(=O)N[C@@H](CCC(=O)O)C(=O)N[C@@H](Cc1ccccc1)C(=O)O,Ki,68.0,nM,7.17,CHEMBL653499,B,Inhibition of human recombinant beta-secretase,CHEMBL1134505,2001
CHEMBL82352,CSCC[C@H](NC(=O)[C@@H](O)C(C)C)C(=O)N[C@@H](Cc1ccccc1)[C@@H](O)C[C@@H](C)C(=O)N[C@H](C(=O)NCc1ccncc1)C(C)C,IC50,350.0,nM,6.46,CHEMBL653509,B,In vitro inhibitory activity against Beta-secretase 1 in human HEK293 cells,CHEMBL1146699,2004
CHEMBL280244,CC[C@H](C)[C@H](O)C(=O)N[C@@H](CC(C)C)C(=O)N[C@@H](Cc1ccccc1)[C@@H](O)C[C@@H](CC(C)C)C(=O)N[C@H](C(=O)NCc1ccncc1)C(C)C,IC50,176.0,nM,6.75,CHEMBL653509,B,In vitro inhibitory activity against Beta-secretase 1 in human HEK293 cells,CHEMBL1146699,2004
CHEMBL82504,CC[C@H](C[C@H](O)[C@H](Cc1ccccc1)NC(=O)[C@H](C)NC(=O)[C@@H](O)C(C)C)C(=O)N[C@H](C(=O)N[C@H](C)c1ccccc1)C(C)C,IC50,100.0,nM,7.0,CHEMBL653509,B,In vitro inhibitory activity against Beta-secretase 1 in human HEK293 cells,CHEMBL1146699,2004
CHEMBL85379,CC[C@H](C)[C@H](O)C(=O)N[C@@H](CC(F)F)C(=O)N[C@@H](Cc1ccccc1)[C@@H](O)C[C@@H](CC(F)F)C(=O)N[C@H](C(=O)NCc1ccncc1)C(C)C,IC50,3180.0,nM,5.5,CHEMBL653509,B,In vitro inhibitory activity against Beta-secretase 1 in human HEK293 cells,CHEMBL1146699,2004
CHEMBL2114169,CC(C)[C@H](NC(=O)OC(C)(C)C)C(=O)N[C@H](C)C(=O)N[C@@H](Cc1ccccc1)[C@@H](O)C[C@@H](C)C(=O)N[C@H](C(=O)NCc1ccncc1)C(C)C,IC50,1058.0,nM,5.98,CHEMBL653510,B,In vitro inhibition of Beta-secretase-1 in HEK293 (Human Embryonic Kidney) cell line.,CHEMBL1146698,2004
CHEMBL81037,CCC[C@H](NC(=O)OC(C)(C)C)C(=O)N[C@@H](CCSC)C(=O)N[C@@H](Cc1ccccc1)[C@@H](O)C[C@@H](C)C(=O)N[C@H](C(=O)NCc1ccncc1)C(C)C,IC50,60.0,nM,7.22,CHEMBL653510,B,In vitro inhibition of Beta-secretase-1 in HEK293 (Human Embryonic Kidney) cell line.,CHEMBL1146698,2004
CHEMBL78781,CCC[C@H](NC(=O)OC(C)(C)C)C(=O)N[C@@H](C)C(=O)N[C@@H](Cc1ccccc1)[C@@H](O)C[C@@H](C)C(=O)N[C@H](C(=O)NCc1ccncc1)C(C)C,IC50,41.0,nM,7.39,CHEMBL653510,B,In vitro inhibition of Beta-secretase-1 in HEK293 (Human Embryonic Kidney) cell line.,CHEMBL1146698,2004
CHEMBL81490,CC(C)[C@H](NC(=O)[C@H](C)C[C@H](O)[C@H](Cc1ccccc1)NC(=O)[C@H](C)NC(=O)[C@H](CC(F)F)NC(=O)OC(C)(C)C)C(=O)NCc1ccncc1,IC50,45.0,nM,7.35,CHEMBL653510,B,In vitro inhibition of Beta-secretase-1 in HEK293 (Human Embryonic Kidney) cell line.,CHEMBL1146698,2004
CHEMBL290001,CSCC[C@H](NC(=O)[C@@H](NC(=O)OC(C)(C)C)C(C)C)C(=O)N[C@@H](CC(C)C)[C@@H](O)C[C@@H](C)C(=O)N[C@H](C(=O)NCc1ccccc1)C(C)C,Ki,2.5,nM,8.6,CHEMBL653514,B,Binding affinity towards Beta-secretase 1 expressed in HEK293 (Human Embryonic Kidney) cells,CHEMBL1146698,2004
CHEMBL82593,COCC[C@H](NC(=O)OC(C)(C)C)C(=O)N[C@@H](C)C(=O)N[C@@H](Cc1ccccc1)[C@@H](O)C[C@@H](C)C(=O)N[C@H](C(=O)NCc1ccncc1)C(C)C,IC50,705.0,nM,6.15,CHEMBL653510,B,In vitro inhibition of Beta-secretase-1 in HEK293 (Human Embryonic Kidney) cell line.,CHEMBL1146698,2004
CHEMBL78459,CC[C@H](NC(=O)OC(C)(C)C)C(=O)N[C@@H](C)C(=O)N[C@@H](Cc1ccccc1)[C@@H](O)C[C@@H](C)C(=O)N[C@H](C(=O)NCc1ccncc1)C(C)C,IC50,75.0,nM,7.12,CHEMBL653510,B,In vitro inhibition of Beta-secretase-1 in HEK293 (Human Embryonic Kidney) cell line.,CHEMBL1146698,2004
CHEMBL81671,CC(C)[C@H](NC(=O)OC(C)(C)C)C(=O)N[C@@H](C)C(=O)N[C@@H](Cc1ccccc1)[C@@H](O)C[C@@H](C)C(=O)N[C@H](C(=O)NCc1ccncc1)C(C)C,IC50,82.0,nM,7.09,CHEMBL653510,B,In vitro inhibition of Beta-secretase-1 in HEK293 (Human Embryonic Kidney) cell line.,CHEMBL1146698,2004
CHEMBL309884,CC(C)C[C@H](NC(=O)OC(C)(C)C)C(=O)N[C@@H](C)C(=O)N[C@@H](Cc1ccccc1)[C@@H](O)C[C@@H](C)C(=O)N[C@H](C(=O)NCc1ccncc1)C(C)C,IC50,63.0,nM,7.2,CHEMBL653510,B,In vitro inhibition of Beta-secretase-1 in HEK293 (Human Embryonic Kidney) cell line.,CHEMBL1146698,2004
CHEMBL310452,CSCC[C@H](NC(=O)[C@@H](NC(=O)OC(C)(C)C)C(C)C)C(=O)N[C@@H](Cc1ccccc1)[C@@H](O)C[C@@H](C)C(=O)N[C@H](C(=O)NCc1ccncc1)C(C)C,IC50,70.0,nM,7.16,CHEMBL653510,B,In vitro inhibition of Beta-secretase-1 in HEK293 (Human Embryonic Kidney) cell line.,CHEMBL1146698,2004
CHEMBL311262,CC(C)[C@H](NC(=O)[C@@H](N)CCC(=O)O)C(=O)N[C@@H](CC(N)=O)C(=O)N[C@@H](CC1CCCCC1)[C@@H](O)C[C@H](C(=O)N[C@H](C)C(=O)N[C@H](CCC(=O)O)C(=O)N[C@H](Cc1ccccc1)C(=O)O)C(C)(C)O,IC50,49.0,nM,7.31,CHEMBL653510,B,In vitro inhibition of Beta-secretase-1 in HEK293 (Human Embryonic Kidney) cell line.,CHEMBL1146698,2004
CHEMBL314014,COCC[C@H](NC(=O)[C@@H](NC(=O)OC(C)(C)C)C(C)C)C(=O)N[C@@H](Cc1ccccc1)[C@@H](O)C[C@@H](C)C(=O)N[C@H](C(=O)NCc1ccncc1)C(C)C,IC50,127.0,nM,6.9,CHEMBL653510,B,In vitro inhibition of Beta-secretase-1 in HEK293 (Human Embryonic Kidney) cell line.,CHEMBL1146698,2004
CHEMBL1790594,CC[C@@H](C)[C@H](NC(=O)OC(C)(C)C)C(=O)N[C@@H](C)C(=O)N[C@@H](Cc1ccccc1)[C@@H](O)C[C@@H](C)C(=O)N[C@H](C(=O)NCc1ccncc1)C(C)C,IC50,42.0,nM,7.38,CHEMBL653510,B,In vitro inhibition of Beta-secretase-1 in HEK293 (Human Embryonic Kidney) cell line.,CHEMBL1146698,2004
CHEMBL82607,CC(C)[C@H](NC(=O)[C@H](C)C[C@H](O)[C@H](Cc1ccccc1)NC(=O)[C@H](C)NC(=O)[C@H](CC(F)(F)C(F)F)NC(=O)OC(C)(C)C)C(=O)NCc1ccncc1,IC50,281.0,nM,6.55,CHEMBL653510,B,In vitro inhibition of Beta-secretase-1 in HEK293 (Human Embryonic Kidney) cell line.,CHEMBL1146698,2004
