molecule_chembl_id,canonical_smiles,standard_type,standard_value,standard_units,pchembl_value,assay_chembl_id,assay_type,assay_description,document_chembl_id,document_year
CHEMBL87277,Cn1nc(C(C)(C)C)cc1NC(=O)Nc1ccc(Cl)cc1,Kd,1160.0,nM,5.94,CHEMBL1249644,B,Inhibition of p38alpha kinase,CHEMBL1240311,2006
CHEMBL288812,Cn1nc(C(C)(C)C)cc1NC(=O)Nc1ccc(Cc2ccncc2)cc1,IC50,1000.0,nM,6.0,CHEMBL1249644,B,Inhibition of p38alpha kinase,CHEMBL1240311,2006
CHEMBL193264,O=C(Nc1ccc2ccn(CCc3ccncc3)c2c1)c1cc(F)cc(N2CCOCC2)c1,IC50,340.0,nM,6.47,CHEMBL1249644,B,Inhibition of p38alpha kinase,CHEMBL1240311,2006
CHEMBL103667,Cc1ccc(-n2nc(C(C)(C)C)cc2NC(=O)Nc2ccc(OCCN3CCOCC3)c3ccccc23)cc1,Ki,0.097,nM,10.01,CHEMBL1250003,B,Inhibition of p38alpha,CHEMBL1240298,2005
CHEMBL1336,CNC(=O)c1cc(Oc2ccc(NC(=O)Nc3ccc(Cl)c(C(F)(F)F)c3)cc2)ccn1,Kd,370.0,nM,6.43,CHEMBL1244545,B,Binding affinity to p38-alpha,CHEMBL1240346,2009
CHEMBL1254074,Cn1c(=O)c(Nc2ccc(F)cc2)cc2cnnc(-c3ccc(F)cc3F)c21,IC50,2.2,nM,8.66,CHEMBL1251348,B,Inhibition of p38alpha MAP kinase,CHEMBL1250511,2010
CHEMBL1254075,Cn1c(=O)c(Nc2ccc(F)cc2F)cc2cnnc(-c3ccc(F)cc3F)c21,IC50,0.9,nM,9.05,CHEMBL1251348,B,Inhibition of p38alpha MAP kinase,CHEMBL1250511,2010
CHEMBL1254167,Cn1c(=O)c(Nc2ccc(F)cn2)cc2cnnc(-c3ccc(F)cc3F)c21,IC50,328.0,nM,6.48,CHEMBL1251348,B,Inhibition of p38alpha MAP kinase,CHEMBL1250511,2010
CHEMBL1254168,Cn1c(=O)c(Nc2ncc(F)cc2F)cc2cnnc(-c3ccc(F)cc3F)c21,IC50,111.0,nM,6.96,CHEMBL1251348,B,Inhibition of p38alpha MAP kinase,CHEMBL1250511,2010
CHEMBL1253981,CN(c1ccc(F)cc1)c1cc2cnnc(-c3ccc(F)cc3F)c2n(C)c1=O,IC50,299.0,nM,6.52,CHEMBL1251348,B,Inhibition of p38alpha MAP kinase,CHEMBL1250511,2010
CHEMBL1253980,Cn1c(=O)c(Oc2ccc(F)cc2)cc2cnnc(-c3ccc(F)cc3F)c21,IC50,78.0,nM,7.11,CHEMBL1251348,B,Inhibition of p38alpha MAP kinase,CHEMBL1250511,2010
CHEMBL1253894,Cn1c(=O)c(Oc2ccc(F)cc2F)cc2cnnc(-c3ccc(F)cc3F)c21,IC50,8.4,nM,8.08,CHEMBL1251348,B,Inhibition of p38alpha MAP kinase,CHEMBL1250511,2010
CHEMBL1253893,Cn1c(=O)c(Cc2ccc(F)cc2)cc2cnnc(-c3ccc(F)cc3F)c21,IC50,55.8,nM,7.25,CHEMBL1251348,B,Inhibition of p38alpha MAP kinase,CHEMBL1250511,2010
CHEMBL1253813,Cn1c(=O)c(Cc2ccc(F)cc2F)cc2cnnc(-c3ccc(F)cc3F)c21,IC50,6.1,nM,8.21,CHEMBL1251348,B,Inhibition of p38alpha MAP kinase,CHEMBL1250511,2010
CHEMBL1255074,Cc1ccc(C(N)=O)cc1-c1cc2cnnc(-c3ccc(F)cc3F)c2n(C)c1=O,IC50,2.7,nM,8.57,CHEMBL1251348,B,Inhibition of p38alpha MAP kinase,CHEMBL1250511,2010
CHEMBL1255073,CNC(=O)c1ccc(C)c(-c2cc3cnnc(-c4ccc(F)cc4F)c3n(C)c2=O)c1,IC50,2.7,nM,8.57,CHEMBL1251348,B,Inhibition of p38alpha MAP kinase,CHEMBL1250511,2010
CHEMBL1254989,Cc1ccc(C(=O)NC2CC2)cc1-c1cc2cnnc(-c3ccc(F)cc3F)c2n(C)c1=O,IC50,2.7,nM,8.57,CHEMBL1251348,B,Inhibition of p38alpha MAP kinase,CHEMBL1250511,2010
CHEMBL1254988,Cc1ccc(C(=O)NC2(C)CC2)cc1-c1cc2cnnc(-c3ccc(F)cc3F)c2n(C)c1=O,IC50,3.1,nM,8.51,CHEMBL1251348,B,Inhibition of p38alpha MAP kinase,CHEMBL1250511,2010
CHEMBL1254901,Cc1c(F)cc(C(=O)NC2CC2)cc1-c1cc2cnnc(-c3ccc(F)cc3F)c2n(C)c1=O,IC50,1.4,nM,8.85,CHEMBL1251348,B,Inhibition of p38alpha MAP kinase,CHEMBL1250511,2010
CHEMBL1254900,Cn1c(=O)c(-c2cc(C(=O)NC3CC3)ccc2Cl)cc2cnnc(-c3ccc(F)cc3F)c21,IC50,2.6,nM,8.59,CHEMBL1251348,B,Inhibition of p38alpha MAP kinase,CHEMBL1250511,2010
CHEMBL1254572,Cc1cnc(C(=O)NC2CC2)cc1-c1cc2cnnc(-c3ccc(F)cc3F)c2n(C)c1=O,IC50,14.5,nM,7.84,CHEMBL1251348,B,Inhibition of p38alpha MAP kinase,CHEMBL1250511,2010
CHEMBL1254647,Cc1cnc(C(=O)NC2CC2)cc1-c1cc2cnnc(-c3ccccc3C)c2n(C)c1=O,IC50,2.7,nM,8.57,CHEMBL1251348,B,Inhibition of p38alpha MAP kinase,CHEMBL1250511,2010
CHEMBL1254648,Cc1cnc(C(=O)NC2CC2)cc1-c1cc2cnnc(-c3ccccc3Cl)c2n(C)c1=O,IC50,2.1,nM,8.68,CHEMBL1251348,B,Inhibition of p38alpha MAP kinase,CHEMBL1250511,2010
CHEMBL1254731,Cc1cnc(C(=O)NC2CC2)cc1-c1cc2cnnc(-c3ccccc3C(F)(F)F)c2n(C)c1=O,IC50,3.9,nM,8.41,CHEMBL1251348,B,Inhibition of p38alpha MAP kinase,CHEMBL1250511,2010
CHEMBL1254732,Cc1cnc(C(=O)NC2CC2)cc1-c1cc2cnnc(-c3ccc(F)cc3C)c2n(C)c1=O,IC50,3.1,nM,8.51,CHEMBL1251348,B,Inhibition of p38alpha MAP kinase,CHEMBL1250511,2010
CHEMBL1254814,Cc1cnc(C(=O)NC2CC2)cc1-c1cc2cnnc(-c3ccc(C(F)(F)F)cc3F)c2n(C)c1=O,IC50,2.9,nM,8.54,CHEMBL1251348,B,Inhibition of p38alpha MAP kinase,CHEMBL1250511,2010
CHEMBL1254815,Cc1cnc(C(=O)NC2CC2)cc1-c1cc2cnnc(-c3cc(F)ccc3Cl)c2n(C)c1=O,IC50,1.6,nM,8.8,CHEMBL1251348,B,Inhibition of p38alpha MAP kinase,CHEMBL1250511,2010
CHEMBL252128,CCNC(=O)c1cn2ncnc(Nc3cc(C(=O)NOC)ccc3C)c2c1C,IC50,3.1,nM,8.51,CHEMBL1251166,B,Inhibition of bacterially expressed p38alpha pretreated for 10 mins measured after 45 mins,CHEMBL1250528,2010
CHEMBL252535,CONC(=O)c1ccc(C)c(Nc2ncnn3cc(C(=O)N[C@@H](C)c4ccccc4)c(C)c23)c1,IC50,2.2,nM,8.66,CHEMBL1251166,B,Inhibition of bacterially expressed p38alpha pretreated for 10 mins measured after 45 mins,CHEMBL1250528,2010
CHEMBL1254181,CCNC(=O)c1ccc(C)c(Nc2ncnn3cc(C(=O)NCC)c(C)c23)c1,IC50,110.0,nM,6.96,CHEMBL1251166,B,Inhibition of bacterially expressed p38alpha pretreated for 10 mins measured after 45 mins,CHEMBL1250528,2010
CHEMBL1254088,CCNC(=O)c1ccc(C)c(Nc2ncnn3cc(C(=O)N[C@@H](C)c4ccccc4)c(C)c23)c1,IC50,65.0,nM,7.19,CHEMBL1251166,B,Inhibition of bacterially expressed p38alpha pretreated for 10 mins measured after 45 mins,CHEMBL1250528,2010
CHEMBL1254087,CCNC(=O)c1cn2ncnc(Nc3cc(C(=O)NC)ccc3C)c2c1C,IC50,397.0,nM,6.4,CHEMBL1251166,B,Inhibition of bacterially expressed p38alpha pretreated for 10 mins measured after 45 mins,CHEMBL1250528,2010
CHEMBL1254267,CCCNC(=O)c1ccc(C)c(Nc2ncnn3cc(C(=O)NCCC)c(C)c23)c1,IC50,166.0,nM,6.78,CHEMBL1251166,B,Inhibition of bacterially expressed p38alpha pretreated for 10 mins measured after 45 mins,CHEMBL1250528,2010
CHEMBL1254348,CCNC(=O)c1cn2ncnc(Nc3cc(C(=O)NC(C)C)ccc3C)c2c1C,IC50,259.0,nM,6.59,CHEMBL1251166,B,Inhibition of bacterially expressed p38alpha pretreated for 10 mins measured after 45 mins,CHEMBL1250528,2010
CHEMBL1254428,CCNC(=O)c1cn2ncnc(Nc3cc(C(=O)NC4CC4)ccc3C)c2c1C,IC50,18.0,nM,7.75,CHEMBL1251166,B,Inhibition of bacterially expressed p38alpha pretreated for 10 mins measured after 45 mins,CHEMBL1250528,2010
CHEMBL1254503,CCNC(=O)c1cn2ncnc(Nc3cc(C(=O)NC4CCC4)ccc3C)c2c1C,IC50,222.0,nM,6.65,CHEMBL1251166,B,Inhibition of bacterially expressed p38alpha pretreated for 10 mins measured after 45 mins,CHEMBL1250528,2010
CHEMBL1254504,CNC(=O)c1cn2ncnc(Nc3cc(C(=O)NC4CC4)ccc3C)c2c1C,IC50,24.0,nM,7.62,CHEMBL1251166,B,Inhibition of bacterially expressed p38alpha pretreated for 10 mins measured after 45 mins,CHEMBL1250528,2010
CHEMBL1230065,CCCNC(=O)c1cn2ncnc(Nc3cc(C(=O)NC4CC4)ccc3C)c2c1C,IC50,13.0,nM,7.89,CHEMBL1251166,B,Inhibition of bacterially expressed p38alpha pretreated for 10 mins measured after 45 mins,CHEMBL1250528,2010
CHEMBL1254583,CCCCNC(=O)c1cn2ncnc(Nc3cc(C(=O)NC4CC4)ccc3C)c2c1C,IC50,10.0,nM,8.0,CHEMBL1251166,B,Inhibition of bacterially expressed p38alpha pretreated for 10 mins measured after 45 mins,CHEMBL1250528,2010
CHEMBL1254661,Cc1ccc(C(=O)NC2CC2)cc1Nc1ncnn2cc(C(=O)N[C@@H](C)c3ccccc3)c(C)c12,IC50,12.0,nM,7.92,CHEMBL1251166,B,Inhibition of bacterially expressed p38alpha pretreated for 10 mins measured after 45 mins,CHEMBL1250528,2010
CHEMBL1254662,CC[C@H](C)NC(=O)c1cn2ncnc(Nc3cc(C(=O)NC4CC4)ccc3C)c2c1C,IC50,27.0,nM,7.57,CHEMBL1251166,B,Inhibition of bacterially expressed p38alpha pretreated for 10 mins measured after 45 mins,CHEMBL1250528,2010
CHEMBL1254744,COCCNC(=O)c1cn2ncnc(Nc3cc(C(=O)NC4CC4)ccc3C)c2c1C,IC50,31.0,nM,7.51,CHEMBL1251166,B,Inhibition of bacterially expressed p38alpha pretreated for 10 mins measured after 45 mins,CHEMBL1250528,2010
CHEMBL1254745,Cc1ccc(C(=O)NC2CC2)cc1Nc1ncnn2cc(C(=O)N[C@@H](CO)c3ccccc3)c(C)c12,IC50,41.0,nM,7.39,CHEMBL1251166,B,Inhibition of bacterially expressed p38alpha pretreated for 10 mins measured after 45 mins,CHEMBL1250528,2010
CHEMBL1254830,Cc1ccc(C(=O)Nc2ccccc2)cc1Nc1ncnn2cc(C(=O)N[C@@H](C)c3ccccc3)c(C)c12,IC50,50.0,nM,7.3,CHEMBL1251166,B,Inhibition of bacterially expressed p38alpha pretreated for 10 mins measured after 45 mins,CHEMBL1250528,2010
CHEMBL1254831,CCNC(=O)c1cn2ncnc(Nc3cc(C(=O)Nc4nccs4)ccc3C)c2c1C,IC50,72.0,nM,7.14,CHEMBL1251166,B,Inhibition of bacterially expressed p38alpha pretreated for 10 mins measured after 45 mins,CHEMBL1250528,2010
CHEMBL1254917,CCNC(=O)c1cn2ncnc(Nc3cc(C(=O)Nc4ncco4)ccc3C)c2c1C,IC50,35.0,nM,7.46,CHEMBL1251166,B,Inhibition of bacterially expressed p38alpha pretreated for 10 mins measured after 45 mins,CHEMBL1250528,2010
CHEMBL1255004,CCNC(=O)c1cn2ncnc(Nc3cc(C(=O)Nc4ccon4)ccc3C)c2c1C,IC50,7.1,nM,8.15,CHEMBL1251166,B,Inhibition of bacterially expressed p38alpha pretreated for 10 mins measured after 45 mins,CHEMBL1250528,2010
CHEMBL1230070,CCCNC(=O)c1cn2ncnc(Nc3cc(C(=O)Nc4ccon4)ccc3C)c2c1C,IC50,3.9,nM,8.41,CHEMBL1251166,B,Inhibition of bacterially expressed p38alpha pretreated for 10 mins measured after 45 mins,CHEMBL1250528,2010
CHEMBL1257952,CCCNc1ncc(-c2cc(-c3ccccc3F)nc(N)n2)s1,IC50,225.0,nM,6.65,CHEMBL1259851,B,Inhibition of bacterially expressed activated p38alpha pre-incubated 10 mins measured after 45 mins by scintillation counting,CHEMBL1255531,2010
CHEMBL1257953,CCCNc1ncc(-c2cc(-c3ccccc3F)nc(C)n2)s1,IC50,520.0,nM,6.28,CHEMBL1259851,B,Inhibition of bacterially expressed activated p38alpha pre-incubated 10 mins measured after 45 mins by scintillation counting,CHEMBL1255531,2010
CHEMBL1258065,CCCNc1ncc(-c2ccnc(-c3ccccn3)n2)s1,IC50,314.0,nM,6.5,CHEMBL1259851,B,Inhibition of bacterially expressed activated p38alpha pre-incubated 10 mins measured after 45 mins by scintillation counting,CHEMBL1255531,2010
CHEMBL1258066,CCCNc1ncc(-c2cc(-c3ccc(F)cc3)nc(-c3ccccn3)n2)s1,IC50,52.0,nM,7.28,CHEMBL1259851,B,Inhibition of bacterially expressed activated p38alpha pre-incubated 10 mins measured after 45 mins by scintillation counting,CHEMBL1255531,2010
CHEMBL1258181,CCCNc1ncc(-c2cc(-c3ccccc3F)nc(-c3ccccn3)n2)s1,IC50,52.0,nM,7.28,CHEMBL1259851,B,Inhibition of bacterially expressed activated p38alpha pre-incubated 10 mins measured after 45 mins by scintillation counting,CHEMBL1255531,2010
CHEMBL1258182,CCCNc1ncc(-c2cc(-c3ccccc3Cl)nc(-c3ccccn3)n2)s1,IC50,22.0,nM,7.66,CHEMBL1259851,B,Inhibition of bacterially expressed activated p38alpha pre-incubated 10 mins measured after 45 mins by scintillation counting,CHEMBL1255531,2010
CHEMBL1258294,CCCNc1ncc(-c2cc(-c3ccccc3OCC)nc(-c3ccccn3)n2)s1,IC50,859.0,nM,6.07,CHEMBL1259851,B,Inhibition of bacterially expressed activated p38alpha pre-incubated 10 mins measured after 45 mins by scintillation counting,CHEMBL1255531,2010
CHEMBL1258295,CCCNc1ncc(-c2cc(-c3ccc(F)cc3Cl)nc(-c3ccccn3)n2)s1,IC50,42.0,nM,7.38,CHEMBL1259851,B,Inhibition of bacterially expressed activated p38alpha pre-incubated 10 mins measured after 45 mins by scintillation counting,CHEMBL1255531,2010
CHEMBL1258406,CCCNc1ncc(-c2cc(-c3ccc(OCC)cc3Cl)nc(-c3ccccn3)n2)s1,IC50,3940.0,nM,5.41,CHEMBL1259851,B,Inhibition of bacterially expressed activated p38alpha pre-incubated 10 mins measured after 45 mins by scintillation counting,CHEMBL1255531,2010
CHEMBL1258407,Nc1ncc(-c2cc(-c3ccccc3Cl)nc(-c3ccccn3)n2)s1,IC50,114.0,nM,6.94,CHEMBL1259851,B,Inhibition of bacterially expressed activated p38alpha pre-incubated 10 mins measured after 45 mins by scintillation counting,CHEMBL1255531,2010
CHEMBL1258514,CCNc1ncc(-c2cc(-c3ccccc3Cl)nc(-c3ccccn3)n2)s1,IC50,17.0,nM,7.77,CHEMBL1259851,B,Inhibition of bacterially expressed activated p38alpha pre-incubated 10 mins measured after 45 mins by scintillation counting,CHEMBL1255531,2010
CHEMBL1258515,Clc1ccccc1-c1cc(-c2cnc(NC3CC3)s2)nc(-c2ccccn2)n1,IC50,17.0,nM,7.77,CHEMBL1259851,B,Inhibition of bacterially expressed activated p38alpha pre-incubated 10 mins measured after 45 mins by scintillation counting,CHEMBL1255531,2010
CHEMBL1258632,Clc1ccccc1-c1cc(-c2cnc(NC3CCC3)s2)nc(-c2ccccn2)n1,IC50,16.0,nM,7.8,CHEMBL1259851,B,Inhibition of bacterially expressed activated p38alpha pre-incubated 10 mins measured after 45 mins by scintillation counting,CHEMBL1255531,2010
CHEMBL1258633,CC(C)Nc1ncc(-c2cc(-c3ccccc3Cl)nc(-c3ccccn3)n2)s1,IC50,4.0,nM,8.4,CHEMBL1259851,B,Inhibition of bacterially expressed activated p38alpha pre-incubated 10 mins measured after 45 mins by scintillation counting,CHEMBL1255531,2010
CHEMBL1258741,CC[C@H](C)Nc1ncc(-c2cc(-c3ccccc3Cl)nc(-c3ccccn3)n2)s1,IC50,8.0,nM,8.1,CHEMBL1259851,B,Inhibition of bacterially expressed activated p38alpha pre-incubated 10 mins measured after 45 mins by scintillation counting,CHEMBL1255531,2010
CHEMBL1258742,CC[C@@H](C)Nc1ncc(-c2cc(-c3ccccc3Cl)nc(-c3ccccn3)n2)s1,IC50,5.0,nM,8.3,CHEMBL1259851,B,Inhibition of bacterially expressed activated p38alpha pre-incubated 10 mins measured after 45 mins by scintillation counting,CHEMBL1255531,2010
CHEMBL1258861,CC(C)Nc1ncc(-c2cc(-c3ccccc3Cl)ncn2)s1,IC50,46.0,nM,7.34,CHEMBL1259851,B,Inhibition of bacterially expressed activated p38alpha pre-incubated 10 mins measured after 45 mins by scintillation counting,CHEMBL1255531,2010
CHEMBL1258862,CC(C)Nc1ncc(-c2cc(-c3ccccc3Cl)nc(N)n2)s1,IC50,16.0,nM,7.8,CHEMBL1259851,B,Inhibition of bacterially expressed activated p38alpha pre-incubated 10 mins measured after 45 mins by scintillation counting,CHEMBL1255531,2010
CHEMBL1258863,CC(C)Nc1ncc(-c2cc(-c3ccccc3Cl)nc(N(C)C)n2)s1,IC50,573.0,nM,6.24,CHEMBL1259851,B,Inhibition of bacterially expressed activated p38alpha pre-incubated 10 mins measured after 45 mins by scintillation counting,CHEMBL1255531,2010
CHEMBL1258976,CC(C)Nc1ncc(-c2cc(-c3ccccc3Cl)nc(NCCN(C)C)n2)s1,IC50,5.0,nM,8.3,CHEMBL1259851,B,Inhibition of bacterially expressed activated p38alpha pre-incubated 10 mins measured after 45 mins by scintillation counting,CHEMBL1255531,2010
CHEMBL1258977,CC(C)Nc1ncc(-c2cc(-c3ccccc3Cl)nc(NCCO)n2)s1,IC50,8.0,nM,8.1,CHEMBL1259851,B,Inhibition of bacterially expressed activated p38alpha pre-incubated 10 mins measured after 45 mins by scintillation counting,CHEMBL1255531,2010
CHEMBL1257244,CC(C)Nc1ncc(-c2cc(-c3ccccc3Cl)nc(NCC(O)CO)n2)s1,IC50,6.0,nM,8.22,CHEMBL1259851,B,Inhibition of bacterially expressed activated p38alpha pre-incubated 10 mins measured after 45 mins by scintillation counting,CHEMBL1255531,2010
CHEMBL1257245,CNC(=O)NCc1ccccc1-c1cc(-c2cnc(NC(C)C)s2)nc(NCCN(C)C)n1,IC50,2.0,nM,8.7,CHEMBL1259851,B,Inhibition of bacterially expressed activated p38alpha pre-incubated 10 mins measured after 45 mins by scintillation counting,CHEMBL1255531,2010
CHEMBL1230171,CCNC(=O)NCc1ccccc1-c1cc(-c2cnc(NC(C)C)s2)nc(NCCN(C)C)n1,IC50,7.0,nM,8.15,CHEMBL1259851,B,Inhibition of bacterially expressed activated p38alpha pre-incubated 10 mins measured after 45 mins by scintillation counting,CHEMBL1255531,2010
CHEMBL1257366,CC(C)Nc1ncc(-c2cc(-c3ccccc3CNC(=O)NC3CC3)nc(NCCN(C)C)n2)s1,IC50,16.0,nM,7.8,CHEMBL1259851,B,Inhibition of bacterially expressed activated p38alpha pre-incubated 10 mins measured after 45 mins by scintillation counting,CHEMBL1255531,2010
CHEMBL1257475,CC(C)Nc1ncc(-c2ccnc(-c3ccccc3Cl)n2)s1,IC50,223.0,nM,6.65,CHEMBL1259851,B,Inhibition of bacterially expressed activated p38alpha pre-incubated 10 mins measured after 45 mins by scintillation counting,CHEMBL1255531,2010
CHEMBL1257930,Cc1ccc(-n2nc(C(C)(C)C)cc2NC(=O)Nc2cccc3ccccc23)cc1C(=O)NCC#N,Ki,252.0,nM,6.6,CHEMBL1261656,B,Binding affinity to full-length GST-tagged p38alpha after 2.5 hrs by TR-FRET competition binding assay,CHEMBL1255503,2010
CHEMBL1257813,Cc1ccc(-n2nc(C(C)(C)C)cc2NC(=O)Nc2cccc3ccccc23)cc1C(=O)NCc1ccncc1,Ki,176.0,nM,6.75,CHEMBL1261656,B,Binding affinity to full-length GST-tagged p38alpha after 2.5 hrs by TR-FRET competition binding assay,CHEMBL1255503,2010
CHEMBL1257691,CCN(CCN)C(=O)c1cc(-n2nc(C(C)(C)C)cc2NC(=O)Nc2cccc3ccccc23)ccc1C,Ki,157.0,nM,6.8,CHEMBL1261656,B,Binding affinity to full-length GST-tagged p38alpha after 2.5 hrs by TR-FRET competition binding assay,CHEMBL1255503,2010
CHEMBL1256035,Cc1ccc(-n2nc(C(C)(C)C)cc2NC(=O)Nc2cccc3ccccc23)cc1C(=O)NCCN1CCN(C)CC1,Ki,140.0,nM,6.85,CHEMBL1261656,B,Binding affinity to full-length GST-tagged p38alpha after 2.5 hrs by TR-FRET competition binding assay,CHEMBL1255503,2010
CHEMBL1257569,Cc1ccc(-n2nc(C(C)(C)C)cc2NC(=O)Nc2cccc3ccccc23)cc1C(=O)N[C@@H]1CS(=O)(=O)C[C@H]1O,Ki,112.0,nM,6.95,CHEMBL1261656,B,Binding affinity to full-length GST-tagged p38alpha after 2.5 hrs by TR-FRET competition binding assay,CHEMBL1255503,2010
CHEMBL1256034,Cc1ccc(-n2nc(C(C)(C)C)cc2NC(=O)Nc2cccc3ccccc23)cc1C(=O)N(CCCN)C1CCCCC1,Ki,89.0,nM,7.05,CHEMBL1261656,B,Binding affinity to full-length GST-tagged p38alpha after 2.5 hrs by TR-FRET competition binding assay,CHEMBL1255503,2010
CHEMBL1257450,CCN(CC)CCNC(=O)c1cc(-n2nc(C(C)(C)C)cc2NC(=O)Nc2cccc3ccccc23)ccc1C,Ki,86.0,nM,7.07,CHEMBL1261656,B,Binding affinity to full-length GST-tagged p38alpha after 2.5 hrs by TR-FRET competition binding assay,CHEMBL1255503,2010
CHEMBL1257218,CC(C)(C)c1cc(NC(=O)Nc2ccc(Cl)cc2)n(-c2cccc(CN3C(=O)CNS3(=O)=O)c2)n1,Ki,99.0,nM,7.0,CHEMBL1261656,B,Binding affinity to full-length GST-tagged p38alpha after 2.5 hrs by TR-FRET competition binding assay,CHEMBL1255503,2010
CHEMBL103667,Cc1ccc(-n2nc(C(C)(C)C)cc2NC(=O)Nc2ccc(OCCN3CCOCC3)c3ccccc23)cc1,Ki,22.0,nM,7.66,CHEMBL1261656,B,Binding affinity to full-length GST-tagged p38alpha after 2.5 hrs by TR-FRET competition binding assay,CHEMBL1255503,2010
CHEMBL10,C[S+]([O-])c1ccc(-c2nc(-c3ccc(F)cc3)c(-c3ccncc3)[nH]2)cc1,Ki,57.0,nM,7.24,CHEMBL1261656,B,Binding affinity to full-length GST-tagged p38alpha after 2.5 hrs by TR-FRET competition binding assay,CHEMBL1255503,2010
CHEMBL1257931,Cc1ccc(-n2nc(C(C)(C)C)cc2NC(=O)Nc2cccc3ccccc23)cc1C(=O)NCCCO,Ki,283.0,nM,6.55,CHEMBL1261656,B,Binding affinity to full-length GST-tagged p38alpha after 2.5 hrs by TR-FRET competition binding assay,CHEMBL1255503,2010
CHEMBL1256033,Cc1ccc(-n2nc(C(C)(C)C)cc2NC(=O)Nc2cccc3ccccc23)cc1C(=O)NCCCN1CCOCC1,Ki,291.0,nM,6.54,CHEMBL1261656,B,Binding affinity to full-length GST-tagged p38alpha after 2.5 hrs by TR-FRET competition binding assay,CHEMBL1255503,2010
CHEMBL1258040,Cc1ccc(-n2nc(C(C)(C)C)cc2NC(=O)Nc2cccc3ccccc23)cc1C(=O)NCCCN1CCCC1,Ki,301.0,nM,6.52,CHEMBL1261656,B,Binding affinity to full-length GST-tagged p38alpha after 2.5 hrs by TR-FRET competition binding assay,CHEMBL1255503,2010
CHEMBL1258158,Cc1ccc(-n2nc(C(C)(C)C)cc2NC(=O)Nc2cccc3ccccc23)cc1C(=O)N(CCCN)C(C)C,Ki,312.0,nM,6.51,CHEMBL1261656,B,Binding affinity to full-length GST-tagged p38alpha after 2.5 hrs by TR-FRET competition binding assay,CHEMBL1255503,2010
CHEMBL1255614,Cc1ccc(-n2nc(C(C)(C)C)cc2NC(=O)Nc2cccc3ccccc23)cc1C(=O)NCc1ccncn1,Ki,327.0,nM,6.49,CHEMBL1261656,B,Binding affinity to full-length GST-tagged p38alpha after 2.5 hrs by TR-FRET competition binding assay,CHEMBL1255503,2010
CHEMBL1256036,COCCCN1CCC(NC(=O)c2cc(-n3nc(C(C)(C)C)cc3NC(=O)Nc3cccc4ccccc34)ccc2C)CC1,Ki,336.0,nM,6.47,CHEMBL1261656,B,Binding affinity to full-length GST-tagged p38alpha after 2.5 hrs by TR-FRET competition binding assay,CHEMBL1255503,2010
CHEMBL1256037,Cc1ccc(-n2nc(C(C)(C)C)cc2NC(=O)Nc2cccc3ccccc23)cc1C(=O)NCCNc1ccccc1,Ki,433.0,nM,6.36,CHEMBL1261656,B,Binding affinity to full-length GST-tagged p38alpha after 2.5 hrs by TR-FRET competition binding assay,CHEMBL1255503,2010
CHEMBL1258273,Cc1ccc(-n2nc(C(C)(C)C)cc2NC(=O)Nc2cccc3ccccc23)cc1C(=O)NC[C@@H](CO)C(C)C,Ki,471.0,nM,6.33,CHEMBL1261656,B,Binding affinity to full-length GST-tagged p38alpha after 2.5 hrs by TR-FRET competition binding assay,CHEMBL1255503,2010
CHEMBL1258386,Cc1ccc(-n2nc(C(C)(C)C)cc2NC(=O)Nc2cccc3ccccc23)cc1C(=O)N(C)CCN,Ki,715.0,nM,6.15,CHEMBL1261656,B,Binding affinity to full-length GST-tagged p38alpha after 2.5 hrs by TR-FRET competition binding assay,CHEMBL1255503,2010
CHEMBL1258498,CCN(CCN(C)C)C(=O)c1cc(-n2nc(C(C)(C)C)cc2NC(=O)Nc2cccc3ccccc23)ccc1C,Ki,735.0,nM,6.13,CHEMBL1261656,B,Binding affinity to full-length GST-tagged p38alpha after 2.5 hrs by TR-FRET competition binding assay,CHEMBL1255503,2010
CHEMBL1256038,Cc1ccc(-n2nc(C(C)(C)C)cc2NC(=O)Nc2cccc3ccccc23)cc1C(=O)NCC(CC(C)C)C(N)=O,Ki,786.0,nM,6.11,CHEMBL1261656,B,Binding affinity to full-length GST-tagged p38alpha after 2.5 hrs by TR-FRET competition binding assay,CHEMBL1255503,2010
CHEMBL1256039,Cc1ccc(-n2nc(C(C)(C)C)cc2NC(=O)Nc2cccc3ccccc23)cc1C(=O)NC1CCN(CCN2CCOCC2)CC1,Ki,885.0,nM,6.05,CHEMBL1261656,B,Binding affinity to full-length GST-tagged p38alpha after 2.5 hrs by TR-FRET competition binding assay,CHEMBL1255503,2010
CHEMBL1258609,CCN(CCOC)C(=O)c1cc(-n2nc(C(C)(C)C)cc2NC(=O)Nc2cccc3ccccc23)ccc1C,Ki,1390.0,nM,5.86,CHEMBL1261656,B,Binding affinity to full-length GST-tagged p38alpha after 2.5 hrs by TR-FRET competition binding assay,CHEMBL1255503,2010
CHEMBL1256040,Cc1ccc(-n2nc(C(C)(C)C)cc2NC(=O)Nc2cccc3ccccc23)cc1C(=O)NCCc1c[nH]c2ccccc12,Ki,1400.0,nM,5.85,CHEMBL1261656,B,Binding affinity to full-length GST-tagged p38alpha after 2.5 hrs by TR-FRET competition binding assay,CHEMBL1255503,2010
