compound_id,molecule_chembl_id,std_smiles,pchembl_value,standard_type,MW,LogP,HBD,HBA,RotBonds,TPSA,NumHeavyAtoms,NetCharge
ACT_077,CHEMBL4217663,O=C(Nc1ccc2c(c1)CN(C(=O)c1cccc(Cl)c1)C(=O)C2)c1cccc(Cl)c1,10.85,IC50,439.2980000000001,4.970800000000003,1,3,3,66.48,30,0
ACT_078,CHEMBL4591417,Cc1cc(Nc2nccc(-c3sc(C4CCNCC4)nc3-c3ccc(F)cc3)n2)ccn1,6.4,IC50,446.5550000000001,5.320220000000004,2,7,5,75.62,32,0
ACT_079,CHEMBL185896,CC(Cc1ccc(O)cc1)C1CCC(C)C(c2ccc(O)cc2)C1,6.21,IC50,324.46400000000006,5.496400000000005,2,2,4,40.46,24,0
ACT_080,CHEMBL4473127,Fc1ccc2[nH]c3c(c2c1)C[PH](Cc1cccc2ccccc12)(c1ccccc1)CC3,5.68,IC50,425.4870000000002,6.791900000000007,1,0,3,15.79,31,0
ACT_081,CHEMBL4858117,Cc1ccc(S(=O)(=O)SCc2ccc(C#N)cc2)cc1,6.78,Ki,303.408,3.488800000000002,0,4,4,57.93,20,0
ACT_082,CHEMBL1770313,CC(C)=CC1Oc2cc(O)ccc2-c2oc3c4c(cc(O)c3c(=O)c21)OC(C)(C)C=C4,5.51,Ki,418.4450000000002,5.455100000000005,2,6,1,89.13000000000001,31,0
ACT_083,CHEMBL345241,CC1CCN(CC2CCCCC2)CC1,8.05,IC50,195.34999999999994,3.298600000000002,0,1,2,3.24,14,0
ACT_084,CHEMBL186896,Fc1ccc(N(Cc2ccc3c(c2)OCO3)C(=S)Nc2cccc(C(F)(F)F)c2)cc1,5.1,IC50,448.44100000000003,5.976800000000003,1,3,4,33.730000000000004,31,0
ACT_085,CHEMBL3765697,N#CC1=C(N)N2CCCNC2=C([N+](=O)[O-])C12C(=O)Nc1ccc([N+](=O)[O-])cc12,5.94,IC50,383.3240000000001,0.23328000000000004,3,9,2,180.45999999999998,28,0
ACT_086,CHEMBL4752440,COc1ccc([C@@H]2[C@H]3CSCN3C3(C(=O)c4ccccc4C3=O)[C@]23CSc2ccccc2C3=O)cc1,5.96,IC50,513.6400000000002,4.960300000000005,0,7,2,63.68,36,0
ACT_087,CHEMBL4568241,COc1cccc(NCc2ccc(Oc3c(N)cccc3Cl)cc2)c1,5.25,IC50,354.837,5.335200000000004,2,4,6,56.51,25,0
ACT_088,CHEMBL1203534,N#CC(C#N)=C1NCCN1CCNCc1ccc(CN2CC=CCC2)o1,7.02,IC50,352.4420000000001,1.2950599999999992,2,7,7,91.25999999999999,26,0
ACT_089,CHEMBL1916475,CCCOCCn1c(=O)nc(NC2CCC(O)CC2)c2nnc(-c3ccc(OC)nc3)cc21,5.25,IC50,454.53100000000023,2.3991,2,9,9,124.28000000000002,33,0
ACT_090,CHEMBL5090683,CCNC(=O)Oc1ccc2c(c1)[C@]1(C)CCOC1O2,8.22,IC50,263.29299999999995,2.1914,1,4,2,56.790000000000006,19,0
ACT_091,CHEMBL564408,CC(=O)O[C@H]1[C@H]2c3cc4c(cc3CN3CCC(=C[C@@H]1O[Si](C)(C)C(C)(C)C)[C@H]23)OCO4,6.47,Ki,443.6160000000002,4.348900000000003,0,6,3,57.230000000000004,31,0
ACT_092,CHEMBL3900117,COc1cccc2c1C=[N+](c1ccc(I)cc1F)CC2,5.97,IC50,382.1960000000001,3.7581000000000024,0,1,2,12.24,20,1
ACT_093,CHEMBL2236140,Cc1ccc2cc(C3CC(c4sccc4Cl)=NN3)c(Cl)nc2c1,6.7,IC50,362.2850000000001,5.350220000000003,1,4,2,37.28,23,0
ACT_094,CHEMBL5424185,CN(C)CCCN1C(=O)CSC1c1cccc(F)c1F,5.14,IC50,300.374,2.490500000000001,0,3,5,23.55,20,0
ACT_095,CHEMBL59109,NC12CC(C(F)(F)F)=CC(Cc3nc(O)ccc31)/C2=C\C(F)(F)F,5.52,IC50,350.26200000000006,3.494600000000001,2,3,0,59.14,24,0
ACT_096,CHEMBL1161716,C=C1c2c(Cl)cccc2N=C2CCCCCN12,5.77,IC50,246.7409999999999,4.230300000000003,0,2,0,15.6,17,0
ACT_097,CHEMBL5406359,CCOP(=O)(OCC)C(NCc1cccs1)c1cn(-c2ccccc2)nc1-c1ccc(Cl)cc1,7.77,IC50,516.0030000000002,7.308700000000006,1,6,11,65.38,34,0
ACT_098,CHEMBL5219425,CCN(CC)C(=O)OC1C[N+]2(C)CCC1CC2,5.46,Ki,241.35499999999993,1.7035999999999996,0,2,3,29.540000000000003,17,1
ACT_099,CHEMBL5542098,COc1cc2ncnc(N3CCN(c4ccc(Br)cc4)CC3)c2cc1OC,6.01,IC50,429.31800000000015,3.736100000000002,0,6,4,50.72000000000001,27,0
ACT_100,CHEMBL5418455,CC[N+](CC)(CCCCCn1c(=O)cc(C)n(CCCn2c(C)cc(=O)n(C)c2=O)c1=O)Cc1ccccc1C(F)(F)F,8.7,IC50,606.7100000000005,3.8234400000000033,0,4,14,88.0,43,1
