molecule_chembl_id,canonical_smiles,standard_type,standard_value,standard_units,pchembl_value,assay_chembl_id,assay_type,assay_description,document_chembl_id,document_year
CHEMBL4761840,COc1ccc2cc3[n+](cc2c1OCc1ccc(Br)cc1)CCc1cc2c(cc1-3)OCO2.[Br-],IC50,3300.0,nM,5.48,CHEMBL4708697,B,Inhibition of recombinant human acetylcholinesterase using acetylthiocholine iodide as substrate preincubated with enzyme for 5 mins followed by substrate addition and measured at 2 mins interval by Ellman's method,CHEMBL4706517,2020
CHEMBL4743436,COc1ccc2cc3[n+](cc2c1OCc1cccc(Br)c1)CCc1cc2c(cc1-3)OCO2.[Br-],IC50,2700.0,nM,5.57,CHEMBL4708697,B,Inhibition of recombinant human acetylcholinesterase using acetylthiocholine iodide as substrate preincubated with enzyme for 5 mins followed by substrate addition and measured at 2 mins interval by Ellman's method,CHEMBL4706517,2020
CHEMBL4745801,COc1ccc2cc3[n+](cc2c1OCc1ccccc1Br)CCc1cc2c(cc1-3)OCO2.[Br-],IC50,1700.0,nM,5.77,CHEMBL4708697,B,Inhibition of recombinant human acetylcholinesterase using acetylthiocholine iodide as substrate preincubated with enzyme for 5 mins followed by substrate addition and measured at 2 mins interval by Ellman's method,CHEMBL4706517,2020
CHEMBL4745328,COc1ccc2cc3[n+](cc2c1OCc1ccc([N+](=O)[O-])cc1)CCc1cc2c(cc1-3)OCO2.[Br-],IC50,990.0,nM,6.0,CHEMBL4708697,B,Inhibition of recombinant human acetylcholinesterase using acetylthiocholine iodide as substrate preincubated with enzyme for 5 mins followed by substrate addition and measured at 2 mins interval by Ellman's method,CHEMBL4706517,2020
CHEMBL4790739,COc1ccc2cc3[n+](cc2c1OCc1ccc(SC)cc1)CCc1cc2c(cc1-3)OCO2.[Br-],IC50,2600.0,nM,5.58,CHEMBL4708697,B,Inhibition of recombinant human acetylcholinesterase using acetylthiocholine iodide as substrate preincubated with enzyme for 5 mins followed by substrate addition and measured at 2 mins interval by Ellman's method,CHEMBL4706517,2020
CHEMBL4759227,COc1ccc2cc3[n+](cc2c1OCc1cccc([N+](=O)[O-])c1)CCc1cc2c(cc1-3)OCO2.[Br-],IC50,1450.0,nM,5.84,CHEMBL4708697,B,Inhibition of recombinant human acetylcholinesterase using acetylthiocholine iodide as substrate preincubated with enzyme for 5 mins followed by substrate addition and measured at 2 mins interval by Ellman's method,CHEMBL4706517,2020
CHEMBL4753534,COc1ccc2cc3[n+](cc2c1OCc1cccc(Cl)c1)CCc1cc2c(cc1-3)OCO2.[Br-],IC50,1900.0,nM,5.72,CHEMBL4708697,B,Inhibition of recombinant human acetylcholinesterase using acetylthiocholine iodide as substrate preincubated with enzyme for 5 mins followed by substrate addition and measured at 2 mins interval by Ellman's method,CHEMBL4706517,2020
CHEMBL4749346,COc1ccc2cc3[n+](cc2c1OCc1ccc(Cl)cc1)CCc1cc2c(cc1-3)OCO2.[Br-],IC50,2500.0,nM,5.6,CHEMBL4708697,B,Inhibition of recombinant human acetylcholinesterase using acetylthiocholine iodide as substrate preincubated with enzyme for 5 mins followed by substrate addition and measured at 2 mins interval by Ellman's method,CHEMBL4706517,2020
CHEMBL4747158,COc1ccc2cc3[n+](cc2c1OCc1ccc(Cl)c(Cl)c1)CCc1cc2c(cc1-3)OCO2.[Br-],IC50,1220.0,nM,5.91,CHEMBL4708697,B,Inhibition of recombinant human acetylcholinesterase using acetylthiocholine iodide as substrate preincubated with enzyme for 5 mins followed by substrate addition and measured at 2 mins interval by Ellman's method,CHEMBL4706517,2020
CHEMBL4748939,COC(=O)c1ccc(COc2c(OC)ccc3cc4[n+](cc23)CCc2cc3c(cc2-4)OCO3)cc1.[Br-],IC50,2600.0,nM,5.58,CHEMBL4708697,B,Inhibition of recombinant human acetylcholinesterase using acetylthiocholine iodide as substrate preincubated with enzyme for 5 mins followed by substrate addition and measured at 2 mins interval by Ellman's method,CHEMBL4706517,2020
CHEMBL4795843,COc1ccc2cc3[n+](cc2c1OCc1ccc(C#N)cc1)CCc1cc2c(cc1-3)OCO2.[Br-],IC50,1700.0,nM,5.77,CHEMBL4708697,B,Inhibition of recombinant human acetylcholinesterase using acetylthiocholine iodide as substrate preincubated with enzyme for 5 mins followed by substrate addition and measured at 2 mins interval by Ellman's method,CHEMBL4706517,2020
