compound_id,molecule_chembl_id,std_smiles,pchembl_value,standard_type,MW,LogP,HBD,HBA,RotBonds,TPSA,NumHeavyAtoms,NetCharge
ACT_018,CHEMBL5919279,CC(C)NCCCN1c2nc(F)ncc2NC1Sc1c(Br)ccc2c1O2,7.41,EC50,440.34200000000016,4.179800000000003,2,7,7,65.61,26,0
ACT_019,CHEMBL3260490,O=C(c1cc(-n2ccc3cc(Br)ccc32)c(O)cc1O)N1Cc2ccccc2C1,7.11,IC50,449.30400000000026,4.960200000000004,2,3,2,65.7,29,0
ACT_020,CHEMBL2332355,O=C(/C=C/c1ccc(O)cc1)O[C@H]1[C@@H]2C=CO[C@@H](O[C@@H]3O[C@H](CO)[C@@H](O)[C@H](O)[C@H]3O)[C@@H]2[C@@]2(CO)O[C@@H]12,7.58,Kd,508.4760000000002,-1.6203999999999992,6,12,7,187.9,36,0
ACT_021,CHEMBL3600794,CCNC(=O)c1noc(-c2cc(C(C)C)c(O)cc2O)c1C#CC(C)(C)NC(=O)c1ccc(C(F)(F)F)cc1,5.78,IC50,543.5420000000003,5.204800000000004,4,6,6,124.69,39,0
ACT_022,CHEMBL1521861,COc1cccc(-c2cc3nc4c(c(NCC(C)(C)CN(C)C)n3n2)CCCC4)c1,5.62,IC50,407.56200000000024,4.283400000000004,1,5,7,54.69,30,0
ACT_023,CHEMBL4869402,CC(=O)O[C@H]1C[C@@]2(C)[C@H](c3ccoc3)OC(=O)[C@H]3O[C@]32[C@@]2(C)[C@H]1[C@@]1(C)C=CC(=O)OC(C)(C)[C@@H]1C[C@H]2OC(C)=O,7.6,Kd,556.6080000000003,3.828800000000003,0,10,3,130.87,40,0
ACT_024,CHEMBL4514227,Cc1cc(C)n(-c2nc(NN)nc(Nc3ccc(Cl)c(C(F)(F)F)c3)n2)n1,5.3,Kd,398.78000000000003,3.375540000000001,3,7,4,106.57000000000001,27,0
ACT_025,CHEMBL1939373,Nc1nc2cc(n1)-c1cc(c(Cl)cc1Cl)OCCCCOc1cccc(c1)S2,7.96,Kd,434.34800000000024,5.735200000000003,1,6,0,70.26,28,0
ACT_026,CHEMBL4747476,Cc1c(C)c(S(=O)(=O)Nc2ccc(Nc3ccnc(N4CCNCC4)n3)cc2)c(C)c2c1OC(C)(C)C2,5.26,Kd,522.6750000000004,4.069360000000003,3,8,6,108.48,37,0
ACT_027,CHEMBL1318777,CS(=O)(=O)c1ccc(-c2cn3cc(C(=O)O)ccc3n2)cc1,5.6,IC50,316.338,2.103,1,4,3,88.74,22,0
