compound_id,molecule_chembl_id,std_smiles,pchembl_value,standard_type,MW,LogP,HBD,HBA,RotBonds,TPSA,NumHeavyAtoms,NetCharge
ACT_061,CHEMBL3736121,CO[C@H]1CCN(c2nccc(Nc3cc4c(cn3)nc([C@@H](C)O)n4[C@H](C)C(F)(F)F)n2)C[C@H]1F,8.96,Ki,483.47000000000014,3.7047000000000017,2,8,6,101.22000000000001,34,0
ACT_062,CHEMBL4244030,NCCCCCCC(=S)N/N=C1\CC2(CCCCC2)Oc2c1ccc1ccccc21,5.85,IC50,423.6260000000002,5.855500000000006,2,4,7,59.64,30,0
ACT_063,CHEMBL5639130,COc1ccc(-c2nc(-c3ccc(-c4nc(-c5nnc(-c6ccncc6)o5)c[nH]4)cc3)no2)cc1,6.02,IC50,463.4570000000001,4.914300000000004,1,9,6,128.64000000000001,35,0
ACT_064,CHEMBL160566,Cn1c(SSc2c(C#N)c3ccccc3n2C)c(C#N)c2ccccc21,5.16,IC50,374.49400000000014,5.212760000000004,0,4,3,57.44,26,0
ACT_065,CHEMBL477197,Oc1cc2c(cc1O)[C@@H]1c3ccc(O)c(O)c3OC[C@]1(O)C2,5.47,IC50,302.2820000000001,1.3204999999999993,5,6,0,110.38000000000001,22,0
ACT_066,CHEMBL215210,COc1cc2c(cc1OC)Oc1ncnc(Sc3cccc(Cl)c3)c1NC2,6.0,IC50,401.87500000000006,5.016200000000003,1,7,4,65.5,27,0
ACT_067,CHEMBL3893810,CC(C)S(=O)(=O)c1ccccc1Nc1nc(N/N=C/c2ccc(C(F)(F)F)cc2)ncc1Cl,6.23,IC50,497.9300000000002,5.520500000000004,2,7,7,96.34,33,0
ACT_068,CHEMBL4297674,CC#CC(=O)N[C@H]1CCCN(c2c(F)cc(C(N)=O)c3[nH]c(C)c(C)c23)C1,5.7,IC50,370.42800000000017,2.1310400000000005,3,3,3,91.22,27,0
ACT_069,CHEMBL4097778,CN1C(=O)[C@@H](N2CCc3cn(CC4CCS(=O)(=O)CC4)nc3C2=O)COc2ccccc21,6.0,IC50,458.5400000000003,1.1301999999999994,0,6,3,101.81000000000002,32,0
ACT_070,CHEMBL432428,N#C/C(=C\c1cc(O)c(O)c(CSCc2ccccc2)c1)C(N)=O,6.19,IC50,340.40400000000005,2.9234800000000014,3,5,6,107.34,24,0
