molecule_chembl_id,canonical_smiles,standard_type,standard_value,standard_units,pchembl_value,assay_chembl_id,assay_type,assay_description,document_chembl_id,document_year
CHEMBL68920,Cc1cc(C)c(/C=C2\C(=O)Nc3ncnc(Nc4ccc(F)c(Cl)c4)c32)[nH]1,IC50,41.0,nM,7.39,CHEMBL674637,B,Inhibitory activity towards tyrosine phosphorylation for the epidermal growth factor-receptor kinase,CHEMBL1134862,2002
CHEMBL68920,Cc1cc(C)c(/C=C2\C(=O)Nc3ncnc(Nc4ccc(F)c(Cl)c4)c32)[nH]1,IC50,300.0,nM,6.52,CHEMBL621151,F,Inhibition of autophosphorylation of human epidermal growth factor-receptor (EGF-R) expressed in A431 cells,CHEMBL1134862,2002
CHEMBL68920,Cc1cc(C)c(/C=C2\C(=O)Nc3ncnc(Nc4ccc(F)c(Cl)c4)c32)[nH]1,IC50,7820.0,nM,5.11,CHEMBL615325,F,Inhibition of ligand-induced proliferation in human EGF-R Kinase expressing 3T3 cells,CHEMBL1134862,2002
CHEMBL69960,Cc1cc(C(=O)N2CCOCC2)[nH]c1/C=C1\C(=O)Nc2ncnc(Nc3ccc(F)c(Cl)c3)c21,IC50,170.0,nM,6.77,CHEMBL674637,B,Inhibitory activity towards tyrosine phosphorylation for the epidermal growth factor-receptor kinase,CHEMBL1134862,2002
CHEMBL69960,Cc1cc(C(=O)N2CCOCC2)[nH]c1/C=C1\C(=O)Nc2ncnc(Nc3ccc(F)c(Cl)c3)c21,IC50,40.0,nM,7.4,CHEMBL621151,F,Inhibition of autophosphorylation of human epidermal growth factor-receptor (EGF-R) expressed in A431 cells,CHEMBL1134862,2002
CHEMBL69960,Cc1cc(C(=O)N2CCOCC2)[nH]c1/C=C1\C(=O)Nc2ncnc(Nc3ccc(F)c(Cl)c3)c21,IC50,440.0,nM,6.36,CHEMBL615325,F,Inhibition of ligand-induced proliferation in human EGF-R Kinase expressing 3T3 cells,CHEMBL1134862,2002
CHEMBL137635,CN(c1ccccc1)c1ncnc2ccc(N/N=N/Cc3ccccn3)cc12,IC50,9300.0,nM,5.03,CHEMBL677833,B,In vitro inhibition of Epidermal growth factor receptor tyrosine kinase isolated from A431 (human carcinoma).,CHEMBL1145114,2003
CHEMBL443268,Cc1cc(C(=O)NCCN2CCOCC2)[nH]c1/C=C1\C(=O)N(C)c2ncnc(Nc3ccc(F)c(Cl)c3)c21,IC50,5310.0,nM,5.28,CHEMBL674637,B,Inhibitory activity towards tyrosine phosphorylation for the epidermal growth factor-receptor kinase,CHEMBL1134862,2002
CHEMBL76589,N#CC(C#N)=C(N)/C(C#N)=C/c1ccc(O)cc1,IC50,125.0,nM,6.9,CHEMBL674643,B,Inhibitory concentration of EGF dependent autophosphorylation of epidermal growth factor receptor kinase,CHEMBL1124610,1989
CHEMBL304271,CCN(CC)CC(O)CNC(=O)c1cc(C)c(/C=C2\C(=O)Nc3ncnc(Nc4ccc(F)c(Cl)c4)c32)[nH]1,IC50,0.45,nM,9.35,CHEMBL674637,B,Inhibitory activity towards tyrosine phosphorylation for the epidermal growth factor-receptor kinase,CHEMBL1134862,2002
CHEMBL296407,N#C/C(=C\c1ccc(O)c(O)c1)C(N)=O,IC50,10000.0,nM,5.0,CHEMBL674643,B,Inhibitory concentration of EGF dependent autophosphorylation of epidermal growth factor receptor kinase,CHEMBL1124610,1989
CHEMBL296407,N#C/C(=C\c1ccc(O)c(O)c1)C(N)=O,Ki,3500.0,nM,5.46,CHEMBL675636,B,Inhibitory concentration of EGF dependent autophosphorylation of epidermal growth factor receptor kinase,CHEMBL1124610,1989
CHEMBL310798,N#CC(C#N)=Cc1cc(O)c(O)c(O)c1,IC50,3000.0,nM,5.52,CHEMBL674643,B,Inhibitory concentration of EGF dependent autophosphorylation of epidermal growth factor receptor kinase,CHEMBL1124610,1989
CHEMBL310798,N#CC(C#N)=Cc1cc(O)c(O)c(O)c1,Ki,1000.0,nM,6.0,CHEMBL675636,B,Inhibitory concentration of EGF dependent autophosphorylation of epidermal growth factor receptor kinase,CHEMBL1124610,1989
CHEMBL135592,C/N=N/Nc1ccc2ncnc(N(C)c3ccccc3)c2c1,IC50,8000.0,nM,5.1,CHEMBL677833,B,In vitro inhibition of Epidermal growth factor receptor tyrosine kinase isolated from A431 (human carcinoma).,CHEMBL1145114,2003
CHEMBL136491,CN(C)/N=N/c1ccc2ncnc(Nc3cccc(Cl)c3)c2c1,IC50,14.0,nM,7.85,CHEMBL677833,B,In vitro inhibition of Epidermal growth factor receptor tyrosine kinase isolated from A431 (human carcinoma).,CHEMBL1145114,2003
CHEMBL336113,Cc1cccc(Nc2ncnc3ccc(N)cc23)c1,IC50,1000.0,nM,6.0,CHEMBL677833,B,In vitro inhibition of Epidermal growth factor receptor tyrosine kinase isolated from A431 (human carcinoma).,CHEMBL1145114,2003
CHEMBL133024,C/N=N/Nc1ccc2ncnc(Nc3cccc(Cl)c3)c2c1,IC50,100.0,nM,7.0,CHEMBL677833,B,In vitro inhibition of Epidermal growth factor receptor tyrosine kinase isolated from A431 (human carcinoma).,CHEMBL1145114,2003
CHEMBL138125,Brc1cccc(Nc2ncnc3ccc(N/N=N/Cc4ccccn4)cc23)c1,IC50,238.0,nM,6.62,CHEMBL677833,B,In vitro inhibition of Epidermal growth factor receptor tyrosine kinase isolated from A431 (human carcinoma).,CHEMBL1145114,2003
CHEMBL137364,Brc1cccc(Nc2ncnc3ccc(N/N=N/CCN4CCOCC4)cc23)c1,IC50,64.0,nM,7.19,CHEMBL677833,B,In vitro inhibition of Epidermal growth factor receptor tyrosine kinase isolated from A431 (human carcinoma).,CHEMBL1145114,2003
CHEMBL302552,O=C1Nc2ncnc(Nc3ccc(F)c(Cl)c3)c2/C1=C/c1ccc(C(=O)NCCN2CCOCC2)[nH]1,IC50,22.0,nM,7.66,CHEMBL674637,B,Inhibitory activity towards tyrosine phosphorylation for the epidermal growth factor-receptor kinase,CHEMBL1134862,2002
CHEMBL309598,N#CC(C#N)=C(O)c1cc(O)c(O)c(O)c1,Ki,4500.0,nM,5.35,CHEMBL675636,B,Inhibitory concentration of EGF dependent autophosphorylation of epidermal growth factor receptor kinase,CHEMBL1124610,1989
CHEMBL67057,Cc1cc(C(=O)N2CCOCC2)[nH]c1/C=C1\C(=O)Nc2ncnc(Nc3ccc4c(ccn4Cc4ccccc4)c3)c21,IC50,4.5,nM,8.35,CHEMBL674637,B,Inhibitory activity towards tyrosine phosphorylation for the epidermal growth factor-receptor kinase,CHEMBL1134862,2002
CHEMBL67057,Cc1cc(C(=O)N2CCOCC2)[nH]c1/C=C1\C(=O)Nc2ncnc(Nc3ccc4c(ccn4Cc4ccccc4)c3)c21,IC50,100.0,nM,7.0,CHEMBL621151,F,Inhibition of autophosphorylation of human epidermal growth factor-receptor (EGF-R) expressed in A431 cells,CHEMBL1134862,2002
CHEMBL332096,Nc1ccc2ncnc(NCc3ccccc3)c2c1,IC50,508.0,nM,6.29,CHEMBL677833,B,In vitro inhibition of Epidermal growth factor receptor tyrosine kinase isolated from A431 (human carcinoma).,CHEMBL1145114,2003
CHEMBL432903,CCN(CC)CCNC(=O)c1c(C)[nH]c(/C=C2\C(=O)Nc3ncnc(Nc4ccc(F)c(Cl)c4)c32)c1C,IC50,200.0,nM,6.7,CHEMBL674637,B,Inhibitory activity towards tyrosine phosphorylation for the epidermal growth factor-receptor kinase,CHEMBL1134862,2002
CHEMBL69964,Cc1cc(/C=C2\C(=O)Nc3ncnc(Nc4ccc(F)c(Cl)c4)c32)[nH]c1C(=O)N1CCN(C)CC1,IC50,210.0,nM,6.68,CHEMBL674637,B,Inhibitory activity towards tyrosine phosphorylation for the epidermal growth factor-receptor kinase,CHEMBL1134862,2002
CHEMBL65848,Cc1cc(C(=O)N2CCOCC2)[nH]c1/C=C1\C(=O)Nc2ncnc(Nc3ccc4c(c3)CCC4)c21,IC50,1410.0,nM,5.85,CHEMBL674637,B,Inhibitory activity towards tyrosine phosphorylation for the epidermal growth factor-receptor kinase,CHEMBL1134862,2002
CHEMBL65848,Cc1cc(C(=O)N2CCOCC2)[nH]c1/C=C1\C(=O)Nc2ncnc(Nc3ccc4c(c3)CCC4)c21,IC50,5000.0,nM,5.3,CHEMBL621151,F,Inhibition of autophosphorylation of human epidermal growth factor-receptor (EGF-R) expressed in A431 cells,CHEMBL1134862,2002
CHEMBL65848,Cc1cc(C(=O)N2CCOCC2)[nH]c1/C=C1\C(=O)Nc2ncnc(Nc3ccc4c(c3)CCC4)c21,IC50,4320.0,nM,5.37,CHEMBL615325,F,Inhibition of ligand-induced proliferation in human EGF-R Kinase expressing 3T3 cells,CHEMBL1134862,2002
CHEMBL69629,Cc1cc(C(=O)NCCN2CCOCC2)[nH]c1/C=C1\C(=O)Nc2ncnc(Nc3ccc(F)c(Cl)c3)c21,IC50,6.5,nM,8.19,CHEMBL674637,B,Inhibitory activity towards tyrosine phosphorylation for the epidermal growth factor-receptor kinase,CHEMBL1134862,2002
CHEMBL69629,Cc1cc(C(=O)NCCN2CCOCC2)[nH]c1/C=C1\C(=O)Nc2ncnc(Nc3ccc(F)c(Cl)c3)c21,IC50,40.0,nM,7.4,CHEMBL621151,F,Inhibition of autophosphorylation of human epidermal growth factor-receptor (EGF-R) expressed in A431 cells,CHEMBL1134862,2002
CHEMBL69629,Cc1cc(C(=O)NCCN2CCOCC2)[nH]c1/C=C1\C(=O)Nc2ncnc(Nc3ccc(F)c(Cl)c3)c21,IC50,2050.0,nM,5.69,CHEMBL615325,F,Inhibition of ligand-induced proliferation in human EGF-R Kinase expressing 3T3 cells,CHEMBL1134862,2002
CHEMBL136492,CN(c1ccccc1)c1ncnc2ccc(N)cc12,IC50,8400.0,nM,5.08,CHEMBL677833,B,In vitro inhibition of Epidermal growth factor receptor tyrosine kinase isolated from A431 (human carcinoma).,CHEMBL1145114,2003
CHEMBL66570,CCN1CCN(C(=O)c2cc(C)c(/C=C3\C(=O)Nc4ncnc(Nc5ccc(F)c(Cl)c5)c43)[nH]2)CC1,IC50,13.0,nM,7.89,CHEMBL674637,B,Inhibitory activity towards tyrosine phosphorylation for the epidermal growth factor-receptor kinase,CHEMBL1134862,2002
CHEMBL66570,CCN1CCN(C(=O)c2cc(C)c(/C=C3\C(=O)Nc4ncnc(Nc5ccc(F)c(Cl)c5)c43)[nH]2)CC1,IC50,200.0,nM,6.7,CHEMBL621151,F,Inhibition of autophosphorylation of human epidermal growth factor-receptor (EGF-R) expressed in A431 cells,CHEMBL1134862,2002
CHEMBL66570,CCN1CCN(C(=O)c2cc(C)c(/C=C3\C(=O)Nc4ncnc(Nc5ccc(F)c(Cl)c5)c43)[nH]2)CC1,IC50,7500.0,nM,5.12,CHEMBL615325,F,Inhibition of ligand-induced proliferation in human EGF-R Kinase expressing 3T3 cells,CHEMBL1134862,2002
CHEMBL76905,N#CC(C#N)=Cc1cc(O)cc(O)c1,Ki,10000.0,nM,5.0,CHEMBL675636,B,Inhibitory concentration of EGF dependent autophosphorylation of epidermal growth factor receptor kinase,CHEMBL1124610,1989
CHEMBL305194,Cc1cc(C(=O)O)[nH]c1/C=C1\C(=O)Nc2ncnc(Nc3ccc(F)c(Cl)c3)c21,IC50,29.0,nM,7.54,CHEMBL674637,B,Inhibitory activity towards tyrosine phosphorylation for the epidermal growth factor-receptor kinase,CHEMBL1134862,2002
CHEMBL80155,COc1cc(C=C(C#N)C#N)cc(O)c1O,IC50,6000.0,nM,5.22,CHEMBL674643,B,Inhibitory concentration of EGF dependent autophosphorylation of epidermal growth factor receptor kinase,CHEMBL1124610,1989
CHEMBL80155,COc1cc(C=C(C#N)C#N)cc(O)c1O,Ki,2200.0,nM,5.66,CHEMBL675636,B,Inhibitory concentration of EGF dependent autophosphorylation of epidermal growth factor receptor kinase,CHEMBL1124610,1989
CHEMBL343352,Nc1ccc2ncnc(Nc3cccc(Cl)c3)c2c1,IC50,200.0,nM,6.7,CHEMBL677833,B,In vitro inhibition of Epidermal growth factor receptor tyrosine kinase isolated from A431 (human carcinoma).,CHEMBL1145114,2003
CHEMBL52765,Nc1ccc2ncnc(Nc3cccc(Br)c3)c2c1,IC50,44.0,nM,7.36,CHEMBL677833,B,In vitro inhibition of Epidermal growth factor receptor tyrosine kinase isolated from A431 (human carcinoma).,CHEMBL1145114,2003
CHEMBL308645,Cc1cc(CCC(=O)O)[nH]c1/C=C1\C(=O)Nc2ncnc(Nc3ccc(F)c(Cl)c3)c21,IC50,4.7,nM,8.33,CHEMBL674637,B,Inhibitory activity towards tyrosine phosphorylation for the epidermal growth factor-receptor kinase,CHEMBL1134862,2002
CHEMBL67003,Cc1cc(C(=O)N2CCOCC2)[nH]c1/C=C1\C(=O)Nc2ncnc(Nc3ccc4c(cnn4Cc4ccccc4)c3)c21,IC50,1.8,nM,8.74,CHEMBL674637,B,Inhibitory activity towards tyrosine phosphorylation for the epidermal growth factor-receptor kinase,CHEMBL1134862,2002
CHEMBL67003,Cc1cc(C(=O)N2CCOCC2)[nH]c1/C=C1\C(=O)Nc2ncnc(Nc3ccc4c(cnn4Cc4ccccc4)c3)c21,IC50,100.0,nM,7.0,CHEMBL621151,F,Inhibition of autophosphorylation of human epidermal growth factor-receptor (EGF-R) expressed in A431 cells,CHEMBL1134862,2002
CHEMBL134312,CN(C)/N=N/c1ccc2ncnc(Nc3cccc(Br)c3)c2c1,IC50,11.0,nM,7.96,CHEMBL677833,B,In vitro inhibition of Epidermal growth factor receptor tyrosine kinase isolated from A431 (human carcinoma).,CHEMBL1145114,2003
CHEMBL80745,COc1cc(/C=C(\C#N)C(N)=C(C#N)C#N)cc(O)c1O,IC50,1200.0,nM,5.92,CHEMBL674643,B,Inhibitory concentration of EGF dependent autophosphorylation of epidermal growth factor receptor kinase,CHEMBL1124610,1989
CHEMBL305246,Cc1cc(C(=O)N2CCN(C)CC2)[nH]c1/C=C1\C(=O)Nc2ncnc(Nc3ccc(F)c(Cl)c3)c21,IC50,2.8,nM,8.55,CHEMBL674637,B,Inhibitory activity towards tyrosine phosphorylation for the epidermal growth factor-receptor kinase,CHEMBL1134862,2002
CHEMBL305246,Cc1cc(C(=O)N2CCN(C)CC2)[nH]c1/C=C1\C(=O)Nc2ncnc(Nc3ccc(F)c(Cl)c3)c21,IC50,100.0,nM,7.0,CHEMBL621151,F,Inhibition of autophosphorylation of human epidermal growth factor-receptor (EGF-R) expressed in A431 cells,CHEMBL1134862,2002
CHEMBL305246,Cc1cc(C(=O)N2CCN(C)CC2)[nH]c1/C=C1\C(=O)Nc2ncnc(Nc3ccc(F)c(Cl)c3)c21,IC50,750.0,nM,6.12,CHEMBL615325,F,Inhibition of ligand-induced proliferation in human EGF-R Kinase expressing 3T3 cells,CHEMBL1134862,2002
CHEMBL69966,C#Cc1cccc(Nc2ncnc3c2/C(=C/c2[nH]c(C(=O)NCCN4CCOCC4)cc2C)C(=O)N3)c1,IC50,18.0,nM,7.75,CHEMBL674637,B,Inhibitory activity towards tyrosine phosphorylation for the epidermal growth factor-receptor kinase,CHEMBL1134862,2002
CHEMBL69966,C#Cc1cccc(Nc2ncnc3c2/C(=C/c2[nH]c(C(=O)NCCN4CCOCC4)cc2C)C(=O)N3)c1,IC50,40.0,nM,7.4,CHEMBL621151,F,Inhibition of autophosphorylation of human epidermal growth factor-receptor (EGF-R) expressed in A431 cells,CHEMBL1134862,2002
CHEMBL69966,C#Cc1cccc(Nc2ncnc3c2/C(=C/c2[nH]c(C(=O)NCCN4CCOCC4)cc2C)C(=O)N3)c1,IC50,620.0,nM,6.21,CHEMBL615325,F,Inhibition of ligand-induced proliferation in human EGF-R Kinase expressing 3T3 cells,CHEMBL1134862,2002
CHEMBL47940,Nc1ncnc2c1c(-c1ccc(Oc3ccccc3)cc1)cn2C1CCCC1,IC50,3200.0,nM,5.5,CHEMBL679674,B,Inhibition of Epidermal growth factor receptor,CHEMBL1132739,2000
CHEMBL69358,CCN(CC)CCNC(=O)c1cc(C)c(/C=C2\C(=O)Nc3ncnc(Nc4ccc(F)c(Cl)c4)c32)[nH]1,IC50,1.2,nM,8.92,CHEMBL674637,B,Inhibitory activity towards tyrosine phosphorylation for the epidermal growth factor-receptor kinase,CHEMBL1134862,2002
CHEMBL69358,CCN(CC)CCNC(=O)c1cc(C)c(/C=C2\C(=O)Nc3ncnc(Nc4ccc(F)c(Cl)c4)c32)[nH]1,IC50,200.0,nM,6.7,CHEMBL621151,F,Inhibition of autophosphorylation of human epidermal growth factor-receptor (EGF-R) expressed in A431 cells,CHEMBL1134862,2002
CHEMBL69358,CCN(CC)CCNC(=O)c1cc(C)c(/C=C2\C(=O)Nc3ncnc(Nc4ccc(F)c(Cl)c4)c32)[nH]1,IC50,1290.0,nM,5.89,CHEMBL615325,F,Inhibition of ligand-induced proliferation in human EGF-R Kinase expressing 3T3 cells,CHEMBL1134862,2002
CHEMBL137189,C/N=N/Nc1ccc2ncnc(Nc3cccc(C)c3)c2c1,IC50,200.0,nM,6.7,CHEMBL677833,B,In vitro inhibition of Epidermal growth factor receptor tyrosine kinase isolated from A431 (human carcinoma).,CHEMBL1145114,2003
CHEMBL137617,C/N=N/Nc1ccc2ncnc(Nc3cccc(Br)c3)c2c1,IC50,39.0,nM,7.41,CHEMBL677833,B,In vitro inhibition of Epidermal growth factor receptor tyrosine kinase isolated from A431 (human carcinoma).,CHEMBL1145114,2003
CHEMBL137027,CN(C)/N=N/c1ccc2ncnc(NCc3ccccc3)c2c1,IC50,482.0,nM,6.32,CHEMBL677833,B,In vitro inhibition of Epidermal growth factor receptor tyrosine kinase isolated from A431 (human carcinoma).,CHEMBL1145114,2003
CHEMBL78257,N#CC(C#N)=C(N)/C(C#N)=C/c1cc(O)c(O)c(O)c1,IC50,800.0,nM,6.1,CHEMBL674643,B,Inhibitory concentration of EGF dependent autophosphorylation of epidermal growth factor receptor kinase,CHEMBL1124610,1989
CHEMBL309334,N#CC(C#N)=C(N)/C(C#N)=C/c1ccc(O)c(O)c1,IC50,2500.0,nM,5.6,CHEMBL674643,B,Inhibitory concentration of EGF dependent autophosphorylation of epidermal growth factor receptor kinase,CHEMBL1124610,1989
CHEMBL304971,Cc1c(C(=O)N2CCN(C)CC2)c[nH]c1/C=C1\C(=O)Nc2ncnc(Nc3ccc(F)c(Cl)c3)c21,IC50,410.0,nM,6.39,CHEMBL674637,B,Inhibitory activity towards tyrosine phosphorylation for the epidermal growth factor-receptor kinase,CHEMBL1134862,2002
CHEMBL69071,Cc1cc(C(=O)N2CC(C)NC(C)C2)[nH]c1/C=C1\C(=O)Nc2ncnc(Nc3ccc(F)c(Cl)c3)c21,IC50,5.9,nM,8.23,CHEMBL674637,B,Inhibitory activity towards tyrosine phosphorylation for the epidermal growth factor-receptor kinase,CHEMBL1134862,2002
CHEMBL69071,Cc1cc(C(=O)N2CC(C)NC(C)C2)[nH]c1/C=C1\C(=O)Nc2ncnc(Nc3ccc(F)c(Cl)c3)c21,IC50,2580.0,nM,5.59,CHEMBL615325,F,Inhibition of ligand-induced proliferation in human EGF-R Kinase expressing 3T3 cells,CHEMBL1134862,2002
CHEMBL137534,CN(C)CC/N=N/Nc1ccc2ncnc(Nc3cccc(Br)c3)c2c1,IC50,38.0,nM,7.42,CHEMBL677833,B,In vitro inhibition of Epidermal growth factor receptor tyrosine kinase isolated from A431 (human carcinoma).,CHEMBL1145114,2003
CHEMBL137788,C/N=N/Nc1ccc2ncnc(NCc3ccccc3)c2c1,IC50,335.0,nM,6.47,CHEMBL677833,B,In vitro inhibition of Epidermal growth factor receptor tyrosine kinase isolated from A431 (human carcinoma).,CHEMBL1145114,2003
CHEMBL424093,Brc1cccc(Nc2ncnc3ccc(N/N=N/Cc4ccccc4)cc23)c1,IC50,25.0,nM,7.6,CHEMBL677833,B,In vitro inhibition of Epidermal growth factor receptor tyrosine kinase isolated from A431 (human carcinoma).,CHEMBL1145114,2003
CHEMBL77030,N#C/C(=C\c1ccc(O)c(O)c1)C(N)=S,IC50,2400.0,nM,5.62,CHEMBL674643,B,Inhibitory concentration of EGF dependent autophosphorylation of epidermal growth factor receptor kinase,CHEMBL1124610,1989
CHEMBL77030,N#C/C(=C\c1ccc(O)c(O)c1)C(N)=S,Ki,850.0,nM,6.07,CHEMBL675636,B,Inhibitory concentration of EGF dependent autophosphorylation of epidermal growth factor receptor kinase,CHEMBL1124610,1989
CHEMBL264382,Cc1cc(C(=O)NCCN2CCOCC2)[nH]c1/C=C1\C(=O)Nc2ncnc(Nc3ccc4c(ccn4Cc4ccccc4)c3)c21,IC50,1.1,nM,8.96,CHEMBL674637,B,Inhibitory activity towards tyrosine phosphorylation for the epidermal growth factor-receptor kinase,CHEMBL1134862,2002
CHEMBL264382,Cc1cc(C(=O)NCCN2CCOCC2)[nH]c1/C=C1\C(=O)Nc2ncnc(Nc3ccc4c(ccn4Cc4ccccc4)c3)c21,IC50,200.0,nM,6.7,CHEMBL621151,F,Inhibition of autophosphorylation of human epidermal growth factor-receptor (EGF-R) expressed in A431 cells,CHEMBL1134862,2002
CHEMBL264382,Cc1cc(C(=O)NCCN2CCOCC2)[nH]c1/C=C1\C(=O)Nc2ncnc(Nc3ccc4c(ccn4Cc4ccccc4)c3)c21,IC50,1950.0,nM,5.71,CHEMBL615325,F,Inhibition of ligand-induced proliferation in human EGF-R Kinase expressing 3T3 cells,CHEMBL1134862,2002
CHEMBL305782,Cc1[nH]c(/C=C2\C(=O)Nc3ncnc(Nc4ccc(F)c(Cl)c4)c32)c(C)c1CCC(=O)O,IC50,180.0,nM,6.75,CHEMBL674637,B,Inhibitory activity towards tyrosine phosphorylation for the epidermal growth factor-receptor kinase,CHEMBL1134862,2002
CHEMBL308672,CCN(CC)CCNC(=O)c1cc(C)c(/C=C2\C(=O)Nc3ncnc(Nc4ccc(Cl)cc4F)c32)[nH]1,IC50,450.0,nM,6.35,CHEMBL674637,B,Inhibitory activity towards tyrosine phosphorylation for the epidermal growth factor-receptor kinase,CHEMBL1134862,2002
CHEMBL308672,CCN(CC)CCNC(=O)c1cc(C)c(/C=C2\C(=O)Nc3ncnc(Nc4ccc(Cl)cc4F)c32)[nH]1,IC50,500.0,nM,6.3,CHEMBL621151,F,Inhibition of autophosphorylation of human epidermal growth factor-receptor (EGF-R) expressed in A431 cells,CHEMBL1134862,2002
CHEMBL133023,Cc1cccc(Nc2ncnc3ccc(/N=N/N(C)C)cc23)c1,IC50,24.0,nM,7.62,CHEMBL677833,B,In vitro inhibition of Epidermal growth factor receptor tyrosine kinase isolated from A431 (human carcinoma).,CHEMBL1145114,2003
CHEMBL136674,COCC/N=N/Nc1ccc2ncnc(Nc3cccc(Br)c3)c2c1,IC50,71.0,nM,7.15,CHEMBL677833,B,In vitro inhibition of Epidermal growth factor receptor tyrosine kinase isolated from A431 (human carcinoma).,CHEMBL1145114,2003
CHEMBL77803,N#CC(C#N)=C(N)/C(C#N)=C/c1cc(O)c(O)c(Br)c1,IC50,500.0,nM,6.3,CHEMBL674643,B,Inhibitory concentration of EGF dependent autophosphorylation of epidermal growth factor receptor kinase,CHEMBL1124610,1989
CHEMBL432941,COc1cccc(-c2ccc3c(c2)NC(=O)/C3=C\c2[nH]c3c(c2CCC(=O)O)CCCC3)c1,IC50,8880.0,nM,5.05,CHEMBL679949,B,Evaluated for inhibitory activity towards tyrosine kinase Epidermal growth factor receptor,CHEMBL1133768,2000
CHEMBL322395,COc1cc(Nc2c(C#N)cnc3cc(-c4ccc(CN5CCOCC5)cc4)ccc23)c(Cl)cc1Cl,IC50,3000.0,nM,5.52,CHEMBL674698,B,Inhibition of Epidermal growth factor receptor,CHEMBL1134917,2002
CHEMBL138691,C=CC(=O)N(CCN(C)C)c1cc2c(Nc3cccc(Br)c3)ncnc2cn1,IC50,4.2,nM,8.38,CHEMBL673925,B,Inhibition of phosphorylation of a polyglutamic acid/tyrosine random copolymer by EGFR enzyme (from human A431 carcinoma cell vesicles),CHEMBL1134843,2001
CHEMBL138691,C=CC(=O)N(CCN(C)C)c1cc2c(Nc3cccc(Br)c3)ncnc2cn1,IC50,2282.0,nM,5.64,CHEMBL677216,B,Inhibition of autophosphorylation of EGFR in A431 cells,CHEMBL1134843,2001
CHEMBL52829,Cc1cccc(Nc2ncnc3cnc(N(C)C)nc23)c1,IC50,4.0,nM,8.4,CHEMBL679947,F,"Inhibition of phosphorylation of phospholipase C gamma1 by Epidermal growth factor receptor, from human A431 carcinoma cell vesicles",CHEMBL1130057,1997
CHEMBL52823,Cc1cccc(Nc2ncnc3cnc(Cl)nc23)c1,IC50,380.0,nM,6.42,CHEMBL679947,F,"Inhibition of phosphorylation of phospholipase C gamma1 by Epidermal growth factor receptor, from human A431 carcinoma cell vesicles",CHEMBL1130057,1997
CHEMBL139307,C=CC(=O)N(CCCN1CCOCC1)c1ccc2ncnc(Nc3cccc(Br)c3)c2c1,IC50,3.3,nM,8.48,CHEMBL673925,B,Inhibition of phosphorylation of a polyglutamic acid/tyrosine random copolymer by EGFR enzyme (from human A431 carcinoma cell vesicles),CHEMBL1134843,2001
CHEMBL139307,C=CC(=O)N(CCCN1CCOCC1)c1ccc2ncnc(Nc3cccc(Br)c3)c2c1,IC50,194.0,nM,6.71,CHEMBL677216,B,Inhibition of autophosphorylation of EGFR in A431 cells,CHEMBL1134843,2001
CHEMBL322298,CCn1c(=O)c(-c2c(Cl)cccc2Cl)cc2cnc(Nc3ccccc3)nc21,IC50,200.0,nM,6.7,CHEMBL680019,B,Inhibitory concentration was evaluated against epidermal growth factor receptor (EGFr) tyrosine kinase,CHEMBL1131066,1998
CHEMBL111434,Cn1c(=O)c(-c2c(Cl)cccc2Cl)cc2cnc(Nc3cccc(Br)c3)nc21,IC50,670.0,nM,6.17,CHEMBL680019,B,Inhibitory concentration was evaluated against epidermal growth factor receptor (EGFr) tyrosine kinase,CHEMBL1131066,1998
CHEMBL111197,COc1cccc(Nc2ncc3cc(-c4c(Cl)cccc4Cl)c(=O)n(C)c3n2)c1,IC50,30.0,nM,7.52,CHEMBL680019,B,Inhibitory concentration was evaluated against epidermal growth factor receptor (EGFr) tyrosine kinase,CHEMBL1131066,1998
CHEMBL136058,O=C(/C=C/C(=O)Nc1cc2c(Nc3cccc(Br)c3)ncnc2cn1)NCCCN1CCOCC1,IC50,0.81,nM,9.09,CHEMBL673925,B,Inhibition of phosphorylation of a polyglutamic acid/tyrosine random copolymer by EGFR enzyme (from human A431 carcinoma cell vesicles),CHEMBL1134843,2001
CHEMBL136058,O=C(/C=C/C(=O)Nc1cc2c(Nc3cccc(Br)c3)ncnc2cn1)NCCCN1CCOCC1,IC50,8.8,nM,8.06,CHEMBL677216,B,Inhibition of autophosphorylation of EGFR in A431 cells,CHEMBL1134843,2001
CHEMBL136058,O=C(/C=C/C(=O)Nc1cc2c(Nc3cccc(Br)c3)ncnc2cn1)NCCCN1CCOCC1,IC50,8.8,nM,8.06,CHEMBL677213,B,Inhibition of EGF-stimulated autophosphorylation of EGFR in A431 cells,CHEMBL1134843,2001
CHEMBL51854,COc1ncc2ncnc(Nc3cccc(Br)c3)c2n1,IC50,3.8,nM,8.42,CHEMBL679947,F,"Inhibition of phosphorylation of phospholipase C gamma1 by Epidermal growth factor receptor, from human A431 carcinoma cell vesicles",CHEMBL1130057,1997
CHEMBL939,COc1cc2ncnc(Nc3ccc(F)c(Cl)c3)c2cc1OCCCN1CCOCC1,IC50,515.0,nM,6.29,CHEMBL683041,B,Inhibition of Epidermal Growth Factor Receptor (EGFR) autophosphorylation,CHEMBL1135208,2002
CHEMBL95320,C#Cc1cccc(Nc2c(C#N)cnc3cc(OCCOC)c(OCCOC)cc23)c1,IC50,850.0,nM,6.07,CHEMBL683041,B,Inhibition of Epidermal Growth Factor Receptor (EGFR) autophosphorylation,CHEMBL1135208,2002
